,open_GE,high_GE,low_GE,close_GE,volume_GE
2024-04-01 11:18:00,138.0716,138.0716,138.0160,138.0477,6073
2024-04-01 11:19:00,138.0080,138.0239,137.9564,138.0005,8066
2024-04-01 11:20:00,138.0477,138.1033,138.0477,138.0954,6995
2024-04-01 11:21:00,138.1113,138.1113,137.9326,137.9485,8669
2024-04-01 11:22:00,137.9683,138.2463,137.9683,138.1589,23161
2024-04-01 11:23:00,138.1668,138.2304,138.1510,138.2304,22937
2024-04-01 11:24:00,138.2423,138.2423,138.1629,138.2066,5679
2024-04-01 11:25:00,138.2304,138.2701,138.1748,138.1748,4176
2024-04-01 11:26:00,138.2026,138.2304,138.1510,138.2304,6674
2024-04-01 11:27:00,138.2224,138.2463,138.1986,138.1986,7584
2024-04-01 11:28:00,138.1827,138.2066,138.1708,138.1708,8333
2024-04-01 11:29:00,138.1668,138.2304,138.1668,138.2304,5402
2024-04-01 11:30:00,138.2145,138.2224,138.1668,138.1668,3498
2024-04-01 11:31:00,138.1668,138.2145,138.1668,138.1977,4990
2024-04-01 11:32:00,138.2019,138.2019,138.0954,138.0954,5902
2024-04-01 11:33:00,138.0874,138.1113,138.0160,138.1113,5458
2024-04-01 11:34:00,138.1112,138.2066,138.1033,138.1430,4520
2024-04-01 11:35:00,138.1271,138.1827,138.1192,138.1668,8182
2024-04-01 11:36:00,138.1748,138.1873,138.1589,138.1629,4275
2024-04-01 11:37:00,138.1549,138.2304,138.1351,138.2304,4388
2024-04-01 11:38:00,138.2066,138.2304,138.1430,138.2304,7856
2024-04-01 11:39:00,138.2363,138.2621,138.2304,138.2423,5149
2024-04-01 11:40:00,138.2304,138.3455,138.2304,138.3177,6946
2024-04-01 11:41:00,138.3257,138.3654,138.3058,138.3098,22424
2024-04-01 11:42:00,138.3257,138.4011,138.2780,138.3773,14502
2024-04-01 11:43:00,138.3654,138.4130,138.3654,138.4051,10315
2024-04-01 11:44:00,138.4130,138.5004,138.4130,138.4527,7154
2024-04-01 11:45:00,138.4527,138.5401,138.4289,138.4329,12264
2024-04-01 11:46:00,138.4269,138.4607,138.3892,138.4607,7268
2024-04-01 11:47:00,138.4368,138.4368,138.3812,138.3812,2061
2024-04-01 11:48:00,138.4051,138.4765,138.3812,138.4607,8162
2024-04-01 11:49:00,138.4646,138.5639,138.4646,138.5559,4994
2024-04-01 11:50:00,138.5639,138.6108,138.5243,138.6036,8026
2024-04-01 11:51:00,138.6076,138.6076,138.5162,138.5242,6649
2024-04-01 11:52:00,138.5162,138.5798,138.4904,138.5639,6670
2024-04-01 11:53:00,138.5321,138.5559,138.5004,138.5043,3948
2024-04-01 11:54:00,138.5043,138.5401,138.4527,138.4527,7583
2024-04-01 11:55:00,138.4765,138.5797,138.4765,138.5242,4212
2024-04-01 11:56:00,138.5480,138.6115,138.5162,138.5718,23601
2024-04-01 11:57:00,138.5877,138.6274,138.5559,138.6234,10745
2024-04-01 11:58:00,138.6076,138.6076,138.5401,138.5837,12001
2024-04-01 11:59:00,138.5718,138.5837,138.4051,138.4252,16053
2024-04-01 12:00:00,138.4209,138.4448,138.3892,138.4170,9358
2024-04-01 12:01:00,138.4209,138.4209,138.2066,138.2482,33374
2024-04-01 12:02:00,138.2383,138.3217,138.2284,138.2780,6851
2024-04-01 12:03:00,138.2463,138.4277,138.2463,138.4277,13148
2024-04-01 12:04:00,138.4289,138.5401,138.4289,138.5401,5707
2024-04-01 12:05:00,138.5480,138.6195,138.5480,138.5639,8519
2024-04-01 12:06:00,138.5410,138.6750,138.5162,138.6671,8768
2024-04-01 12:07:00,138.6195,138.7545,138.6195,138.7346,5701
2024-04-01 12:08:00,138.6850,138.7783,138.6592,138.7703,12033
2024-04-01 12:09:00,138.7743,138.9212,138.7545,138.8339,17034
2024-04-01 12:10:00,138.8339,138.8815,138.8339,138.8418,4960
2024-04-01 12:11:00,138.8339,138.8339,138.7005,138.7068,6259
2024-04-01 12:12:00,138.6889,138.7703,138.6850,138.7545,7821
2024-04-01 12:13:00,138.7665,138.7665,138.6433,138.7068,6731
2024-04-01 12:14:00,138.7306,138.7783,138.7227,138.7783,8575
2024-04-01 12:15:00,138.7942,138.8259,138.7703,138.7703,5669
2024-04-01 12:16:00,138.7869,138.8722,138.7703,138.8696,7361
2024-04-01 12:17:00,138.8617,138.9212,138.8021,138.8833,5925
2024-04-01 12:18:00,138.8736,138.8736,138.7485,138.7485,6575
2024-04-01 12:19:00,138.7465,138.7699,138.7108,138.7150,4793
2024-04-01 12:20:00,138.7068,138.8090,138.7028,138.7822,6422
2024-04-01 12:21:00,138.7703,138.8775,138.7545,138.8775,6419
2024-04-01 12:22:00,138.8775,138.8775,138.8021,138.8656,5380
2024-04-01 12:23:00,138.8418,138.8497,138.7783,138.7862,12225
2024-04-01 12:24:00,138.7783,138.8100,138.7624,138.8100,11165
2024-04-01 12:25:00,138.8259,138.8259,138.7148,138.7148,10907
2024-04-01 12:26:00,138.7068,138.8339,138.6909,138.8021,18020
2024-04-01 12:27:00,138.7703,138.8061,138.7624,138.7783,5654
2024-04-01 12:28:00,138.7783,138.8497,138.7386,138.7386,15196
2024-04-01 12:29:00,138.7068,138.8180,138.6750,138.7624,25795
2024-04-01 12:30:00,138.7505,138.8815,138.7465,138.7783,17980
2024-04-01 12:31:00,138.8000,138.8000,138.7068,138.7068,3078
2024-04-01 12:32:00,138.7386,138.8180,138.7267,138.7783,8561
2024-04-01 12:33:00,138.7943,138.8497,138.7942,138.8294,16471
2024-04-01 12:34:00,138.8023,138.8180,138.7545,138.7545,11027
2024-04-01 12:35:00,138.7624,138.7624,138.7306,138.7306,4197
2024-04-01 12:36:00,138.7624,138.8378,138.7545,138.7942,10031
2024-04-01 12:37:00,138.7942,138.8100,138.7346,138.7624,11699
2024-04-01 12:38:00,138.7389,138.8259,138.7306,138.8180,12010
2024-04-01 12:39:00,138.8100,138.9530,138.7703,138.8180,39900
2024-04-01 12:40:00,138.8180,138.8894,138.8021,138.8656,21998
2024-04-01 12:41:00,138.8862,138.9689,138.8656,138.9133,25705
2024-04-01 12:42:00,138.9133,138.9212,138.8021,138.8021,21128
2024-04-01 12:43:00,138.8180,138.8497,138.7942,138.8339,19313
2024-04-01 12:44:00,138.8497,138.9133,138.8100,138.8180,30535
2024-04-01 12:45:00,138.8418,138.9212,138.8180,138.8418,17676
2024-04-01 12:46:00,138.8418,138.8418,138.6790,138.6909,20547
2024-04-01 12:47:00,138.6750,138.7862,138.6750,138.7545,9759
2024-04-01 12:48:00,138.7465,138.7465,138.7068,138.7068,2716
2024-04-01 12:49:00,138.7068,138.8021,138.7068,138.7862,7500
2024-04-01 12:50:00,138.7624,138.8974,138.7624,138.7624,32953
2024-04-01 12:51:00,138.7624,138.8458,138.7624,138.8418,25052
2024-04-01 12:52:00,138.8338,138.8339,138.7545,138.7545,10893
2024-04-01 12:53:00,138.7465,138.8299,138.7306,138.8180,5518
2024-04-01 12:54:00,138.8180,138.8259,138.7545,138.7545,2221
2024-04-01 12:55:00,138.7346,138.7942,138.7306,138.7942,5641
2024-04-01 12:56:00,138.7862,138.8061,138.7783,138.7783,4278
2024-04-01 12:57:00,138.7386,138.7386,138.7068,138.7148,21111
2024-04-01 12:58:00,138.7148,138.7148,138.5956,138.6117,32912
2024-04-01 12:59:00,138.6195,138.6512,138.5718,138.5798,20869
2024-04-01 13:00:00,138.5798,138.5877,138.4924,138.5083,16329
2024-04-01 13:01:00,138.4924,138.5401,138.4765,138.4765,11892
2024-04-01 13:02:00,138.5083,138.5083,138.4448,138.4448,23743
2024-04-01 13:03:00,138.4209,138.5083,138.4209,138.4368,12720
2024-04-01 13:04:00,138.4130,138.4130,138.3177,138.3177,10538
2024-04-01 13:05:00,138.3058,138.5043,138.3058,138.4130,17559
2024-04-01 13:06:00,138.4209,138.6036,138.3415,138.3971,40058
2024-04-01 13:07:00,138.4130,138.4289,138.3037,138.3138,10597
2024-04-01 13:08:00,138.3098,138.5956,138.3098,138.5559,29880
2024-04-01 13:09:00,138.5559,138.6592,138.5004,138.5401,21654
2024-04-01 13:10:00,138.4924,138.6353,138.4130,138.5718,11020
2024-04-01 13:11:00,138.5718,138.7783,138.5639,138.7148,9940
2024-04-01 13:12:00,138.7148,138.8418,138.6909,138.7227,26855
2024-04-01 13:13:00,138.7306,138.8656,138.6592,138.6750,25137
2024-04-01 13:14:00,138.6592,138.7227,138.6353,138.7227,5796
2024-04-01 13:15:00,138.7068,138.7425,138.6830,138.7148,8078
2024-04-01 13:16:00,138.6830,138.6949,138.6353,138.6353,7435
2024-04-01 13:17:00,138.6512,138.6592,138.6036,138.6036,9075
2024-04-01 13:18:00,138.6036,138.6473,138.5798,138.6473,12972
2024-04-01 13:19:00,138.6274,138.6512,138.5718,138.5798,15153
2024-04-01 13:20:00,138.5559,138.5639,138.4686,138.4686,7269
2024-04-01 13:21:00,138.4845,138.4845,138.4090,138.4209,6667
2024-04-01 13:22:00,138.4406,138.4765,138.4289,138.4448,4874
2024-04-01 13:23:00,138.4289,138.4289,138.3733,138.4011,3504
2024-04-01 13:24:00,138.3932,138.4209,138.2939,138.2939,19427
2024-04-01 13:25:00,138.3098,138.3495,138.2860,138.2939,8074
2024-04-01 13:26:00,138.3177,138.4526,138.3177,138.4051,10764
2024-04-01 13:27:00,138.3982,138.5321,138.3654,138.4607,25884
2024-04-01 13:28:00,138.4527,138.4845,138.4408,138.4845,5087
2024-04-01 13:29:00,138.5321,138.5401,138.3892,138.3892,4336
2024-04-01 13:30:00,138.4130,138.4359,138.3812,138.4359,3148
2024-04-01 13:31:00,138.4090,138.4209,138.3654,138.3932,6307
2024-04-01 13:32:00,138.3733,138.4368,138.3654,138.4051,7523
2024-04-01 13:33:00,138.3971,138.4368,138.3336,138.3574,9846
2024-04-01 13:34:00,138.3733,138.3733,138.3495,138.3654,4721
2024-04-01 13:35:00,138.3574,138.3733,138.3495,138.3654,6268
2024-04-01 13:36:00,138.3574,138.3970,138.3495,138.3733,7499
2024-04-01 13:37:00,138.3892,138.4527,138.3296,138.3415,8589
2024-04-01 13:38:00,138.3193,138.3415,138.2899,138.2939,19221
2024-04-01 13:39:00,138.3018,138.3784,138.3018,138.3784,8085
2024-04-01 13:40:00,138.3810,138.5083,138.3693,138.5083,15792
2024-04-01 13:41:00,138.4924,138.5480,138.4924,138.5480,5042
2024-04-01 13:42:00,138.5361,138.6274,138.5361,138.5603,15460
2024-04-01 13:43:00,138.5480,138.6321,138.5480,138.6115,7939
2024-04-01 13:44:00,138.6036,138.7227,138.5956,138.6989,7525
2024-04-01 13:45:00,138.6909,138.7386,138.6592,138.6592,23592
2024-04-01 13:46:00,138.6750,138.7143,138.6195,138.7068,13278
2024-04-01 13:47:00,138.7148,138.7227,138.6433,138.6750,9694
2024-04-01 13:48:00,138.6750,138.6954,138.6512,138.6909,4362
2024-04-01 13:49:00,138.7108,138.7227,138.6909,138.7227,10465
2024-04-01 13:50:00,138.7227,138.7227,138.6989,138.7148,11364
2024-04-01 13:51:00,138.6989,138.6989,138.6195,138.6750,7366
2024-04-01 13:52:00,138.6511,138.6989,138.6195,138.6989,3642
2024-04-01 13:53:00,138.6433,138.6433,138.5718,138.5956,3881
2024-04-01 13:54:00,138.5956,138.6750,138.5956,138.6637,3553
2024-04-01 13:55:00,138.6671,138.6835,138.6512,138.6512,3523
2024-04-01 13:56:00,138.6433,138.6989,138.6433,138.6750,5182
2024-04-01 13:57:00,138.6592,138.6592,138.5877,138.6353,6216
2024-04-01 13:58:00,138.6353,138.6353,138.5520,138.5573,4146
2024-04-01 13:59:00,138.5401,138.5877,138.4527,138.4607,11033
2024-04-01 14:00:00,138.4527,138.4686,138.4129,138.4447,9265
2024-04-01 14:01:00,138.4249,138.5043,138.4051,138.4289,8549
2024-04-01 14:02:00,138.4368,138.4448,138.3733,138.4448,9604
2024-04-01 14:03:00,138.4448,138.5321,138.4448,138.5262,4674
2024-04-01 14:04:00,138.5401,138.6592,138.5401,138.6036,14869
2024-04-01 14:05:00,138.6274,138.7068,138.6274,138.6870,13958
2024-04-01 14:06:00,138.6909,138.6909,138.6115,138.6115,10184
2024-04-01 14:07:00,138.6274,138.6274,138.5718,138.6115,5854
2024-04-01 14:08:00,138.6115,138.6314,138.6036,138.6274,2162
2024-04-01 14:09:00,138.6512,138.6989,138.6353,138.6393,24612
2024-04-01 14:10:00,138.6195,138.6592,138.6195,138.6433,5590
2024-04-01 14:11:00,138.6274,138.6512,138.6155,138.6234,3903
2024-04-01 14:12:00,138.6353,138.6671,138.6234,138.6353,3245
2024-04-01 14:13:00,138.6195,138.6195,138.5281,138.5877,7434
2024-04-01 14:14:00,138.5837,138.6115,138.5559,138.6115,26507
2024-04-01 14:15:00,138.5897,138.6750,138.5897,138.6373,9139
2024-04-01 14:16:00,138.6433,138.6989,138.6433,138.6989,11520
2024-04-01 14:17:00,138.6989,138.8378,138.6989,138.8259,40855
2024-04-01 14:18:00,138.8021,138.9609,138.8021,138.9371,38440
2024-04-01 14:19:00,138.9363,139.0483,138.9363,139.0483,11424
2024-04-01 14:20:00,139.0244,139.0324,138.9053,138.9768,21181
2024-04-01 14:21:00,138.9864,139.0205,138.9291,139.0205,37405
2024-04-01 14:22:00,139.0324,139.1277,138.9847,138.9847,36750
2024-04-01 14:23:00,138.9847,139.1594,138.9847,138.9847,19616
2024-04-01 14:24:00,138.9768,138.9927,138.8606,138.9371,18045
2024-04-01 14:25:00,138.9450,139.0006,138.9053,138.9133,12645
2024-04-01 14:26:00,138.8617,138.9291,138.8021,138.8243,45326
2024-04-01 14:27:00,138.8100,138.8180,138.7624,138.7942,4792
2024-04-01 14:28:00,138.7624,138.7942,138.7624,138.7624,7317
2024-04-01 14:29:00,138.7545,138.7783,138.7148,138.7227,14752
2024-04-01 14:30:00,138.7247,138.9211,138.7068,138.8220,33536
2024-04-01 14:31:00,138.8100,138.8894,138.7703,138.8656,6347
2024-04-01 14:32:00,138.8656,138.8736,138.7624,138.7942,10819
2024-04-01 14:33:00,138.8027,138.8497,138.7465,138.7584,7751
2024-04-01 14:34:00,138.7584,138.8537,138.7485,138.8100,6437
2024-04-01 14:35:00,138.8259,138.8259,138.7505,138.7545,6010
2024-04-01 14:36:00,138.7505,138.7862,138.7386,138.7465,3919
2024-04-01 14:37:00,138.7545,138.7942,138.7465,138.7624,5598
2024-04-01 14:38:00,138.7783,138.8021,138.7465,138.7545,6193
2024-04-01 14:39:00,138.7386,138.9053,138.7386,138.9053,32149
2024-04-01 14:40:00,138.8934,139.0562,138.8934,139.0562,11048
2024-04-01 14:41:00,139.0602,139.0880,138.9530,138.9689,14480
2024-04-01 14:42:00,138.9768,138.9768,138.9411,138.9450,9287
2024-04-01 14:43:00,138.9530,139.0006,138.9391,138.9847,8985
2024-04-01 14:44:00,138.9689,139.0562,138.9291,138.9689,12533
2024-04-01 14:45:00,138.9490,138.9689,138.8974,138.9085,7387
2024-04-01 14:46:00,138.9371,138.9450,138.8994,138.9371,5273
2024-04-01 14:47:00,138.9331,139.0006,138.9331,138.9490,13595
2024-04-01 14:48:00,138.9490,139.0086,138.9490,138.9927,9151
2024-04-01 14:49:00,138.9927,139.0562,138.9689,139.0324,14074
2024-04-01 14:50:00,139.0324,139.0667,139.0086,139.0324,5963
2024-04-01 14:51:00,139.0721,139.0880,139.0165,139.0641,15905
2024-04-01 14:52:00,139.0721,139.0721,139.0205,139.0205,8697
2024-04-01 14:53:00,139.0324,139.0641,139.0165,139.0403,9917
2024-04-01 14:54:00,139.0403,139.0403,138.9450,138.9847,8588
2024-04-01 14:55:00,138.9530,138.9768,138.7783,138.8021,21180
2024-04-01 14:56:00,138.7981,138.8418,138.7148,138.8418,11338
2024-04-01 14:57:00,138.8497,138.8656,138.8005,138.8021,11179
2024-04-01 14:58:00,138.8100,138.8259,138.7068,138.7068,14500
2024-04-01 14:59:00,138.7386,138.7624,138.6909,138.7624,5668
2024-04-01 15:00:00,138.7545,138.7545,138.6909,138.7465,7540
2024-04-01 15:01:00,138.7227,138.7545,138.6750,138.7386,8672
2024-04-01 15:02:00,138.7545,138.7624,138.6790,138.7068,5500
2024-04-01 15:03:00,138.6989,138.7306,138.6671,138.7306,13924
2024-04-01 15:04:00,138.7068,138.7386,138.6790,138.7068,9324
2024-04-01 15:05:00,138.7148,138.7465,138.6512,138.6750,5777
2024-04-01 15:06:00,138.6512,138.7624,138.6512,138.6830,9025
2024-04-01 15:07:00,138.6870,138.7623,138.6671,138.7306,11795
2024-04-01 15:08:00,138.7545,138.8736,138.7306,138.8577,49033
2024-04-01 15:09:00,138.8656,138.8974,138.8140,138.8180,22444
2024-04-01 15:10:00,138.8180,138.8855,138.7942,138.8259,27205
2024-04-01 15:11:00,138.8339,138.8339,138.7227,138.7313,12704
2024-04-01 15:12:00,138.7465,138.7465,138.6353,138.7148,8862
2024-04-01 15:13:00,138.6989,138.8339,138.6989,138.8183,9992
2024-04-01 15:14:00,138.8339,138.8656,138.7743,138.7862,15373
2024-04-01 15:15:00,138.7822,138.9133,138.7822,138.8418,39429
2024-04-01 15:16:00,138.8418,138.9609,138.8339,138.9450,17826
2024-04-01 15:17:00,138.9411,138.9411,138.8815,138.8899,17593
2024-04-01 15:18:00,138.8894,138.8894,138.8497,138.8736,12388
2024-04-01 15:19:00,138.8736,138.8736,138.8299,138.8418,8675
2024-04-01 15:20:00,138.8418,138.9371,138.8418,138.8934,11500
2024-04-01 15:21:00,138.9053,138.9133,138.8577,138.8656,12667
2024-04-01 15:22:00,138.8577,138.8974,138.8339,138.8339,13950
2024-04-01 15:23:00,138.8339,138.8656,138.8021,138.8537,8646
2024-04-01 15:24:00,138.8617,138.9450,138.8617,138.9331,11721
2024-04-01 15:25:00,138.9252,138.9927,138.8815,138.9530,29306
2024-04-01 15:26:00,138.9450,138.9609,138.9291,138.9371,11538
2024-04-01 15:27:00,138.9291,138.9371,138.8577,138.8736,14843
2024-04-01 15:28:00,138.8894,138.9371,138.8656,138.8815,8380
2024-04-01 15:29:00,138.8815,138.9133,138.8736,138.8974,10343
2024-04-01 15:30:00,138.8894,138.9291,138.8736,138.8934,11739
2024-04-01 15:31:00,138.8815,138.9609,138.8815,138.9609,11565
2024-04-01 15:32:00,138.9371,138.9847,138.9291,138.9530,17390
2024-04-01 15:33:00,138.9530,139.0324,138.9530,138.9689,37881
2024-04-01 15:34:00,138.9689,138.9927,138.9609,138.9634,16418
2024-04-01 15:35:00,138.9609,138.9847,138.8259,138.8259,21759
2024-04-01 15:36:00,138.8180,138.8736,138.8021,138.8497,22198
2024-04-01 15:37:00,138.8418,138.9053,138.8259,138.9053,12320
2024-04-01 15:38:00,138.9053,139.0086,138.8736,138.9450,28010
2024-04-01 15:39:00,138.9450,139.0006,138.9212,138.9291,34074
2024-04-01 15:40:00,138.9291,138.9768,138.7545,138.7624,42113
2024-04-01 15:41:00,138.7624,138.9689,138.7624,138.9291,18727
2024-04-01 15:42:00,138.9530,139.0721,138.9530,138.9808,86741
2024-04-01 15:43:00,138.9808,139.1435,138.9689,139.0999,37692
2024-04-01 15:44:00,139.0880,139.1197,138.8418,138.8418,24150
2024-04-01 15:45:00,138.8299,138.9927,138.8299,138.9927,22684
2024-04-01 15:46:00,138.9927,139.0522,138.9768,139.0324,30711
2024-04-01 15:47:00,139.0165,139.1515,138.9450,139.0959,51370
2024-04-01 15:48:00,139.0880,139.1515,139.0800,139.1515,18535
2024-04-01 15:49:00,139.1435,139.3421,139.1277,139.3421,25528
2024-04-01 15:50:00,139.3421,139.3738,139.2587,139.3500,46199
2024-04-01 15:51:00,139.3579,139.3738,139.1912,139.1991,34084
2024-04-01 15:52:00,139.2071,139.3500,139.1991,139.3500,25348
2024-04-01 15:53:00,139.3460,139.4373,139.3460,139.3579,35152
2024-04-01 15:54:00,139.3579,139.4641,139.3500,139.4135,49361
2024-04-01 15:55:00,139.4135,139.4453,139.3421,139.4175,103572
2024-04-01 15:56:00,139.4175,139.4215,139.2388,139.2428,83850
2024-04-01 15:57:00,139.2428,139.3976,139.2150,139.3937,114423
2024-04-01 15:58:00,139.3897,139.3897,139.2944,139.3103,113277
2024-04-01 15:59:00,139.3103,139.3500,139.1912,139.2071,198961
2024-04-01 16:00:00,139.2071,139.5406,139.2071,139.2547,1150784
2024-04-01 16:01:00,139.5406,139.5485,139.2547,139.2547,994
2024-04-01 16:02:00,139.2547,139.2547,139.2547,139.2547,280
2024-04-01 16:05:00,139.3976,139.5326,139.3976,139.5326,1382
2024-04-01 16:06:00,139.4453,139.4532,139.4453,139.4532,265
2024-04-01 16:07:00,139.4468,139.5088,139.4373,139.5088,491
2024-04-01 16:08:00,139.5247,139.5247,139.5163,139.5163,73
2024-04-01 16:09:00,139.4453,139.5088,139.4373,139.5088,83
2024-04-01 16:10:00,139.2468,139.5088,139.2468,139.4453,542314
2024-04-01 16:11:00,139.5009,139.5009,139.4373,139.4373,28
2024-04-01 16:12:00,139.4453,139.5088,139.4453,139.5088,10
2024-04-01 16:13:00,139.5088,139.5168,139.4532,139.5168,1405
2024-04-01 16:14:00,139.5326,139.5326,139.5154,139.5154,456
2024-04-01 16:15:00,139.2468,139.5088,139.2468,139.5088,57
2024-04-01 16:16:00,139.5079,139.5079,139.5079,139.5079,2
2024-04-01 16:17:00,139.5088,139.5088,139.5088,139.5088,1
2024-04-01 16:18:00,139.5009,139.5009,139.5009,139.5009,18
2024-04-01 16:20:00,139.2468,139.5009,139.2468,139.4453,1316
2024-04-01 16:21:00,139.4532,139.4532,139.4373,139.4373,364
2024-04-01 16:22:00,139.4532,139.4532,139.4527,139.4527,15
2024-04-01 16:23:00,139.4532,139.4532,139.4532,139.4532,47
2024-04-01 16:24:00,139.4373,139.4373,139.4373,139.4373,3
2024-04-01 16:26:00,139.4453,139.5009,139.4453,139.4532,16
2024-04-01 16:27:00,139.4373,139.4532,139.4373,139.4532,17
2024-04-01 16:28:00,139.5009,139.5009,139.5009,139.5009,627
2024-04-01 16:29:00,139.4373,139.5009,139.4373,139.5009,11
2024-04-01 16:30:00,139.4373,139.5009,139.4373,139.5009,215
2024-04-01 16:31:00,139.4532,139.5009,139.4373,139.4373,38
2024-04-01 16:32:00,139.4755,139.4755,139.4294,139.4294,1522
2024-04-01 16:33:00,139.4628,139.4628,139.4628,139.4628,125
2024-04-01 16:34:00,139.4453,139.4532,139.4453,139.4532,45
2024-04-01 16:36:00,139.5009,139.5009,139.4532,139.4532,26
2024-04-01 16:37:00,139.4135,139.4135,139.3182,139.3182,65
2024-04-01 16:38:00,139.4961,139.5009,139.4961,139.5009,131
2024-04-01 16:41:00,139.4771,139.4771,139.4771,139.4771,50
2024-04-01 16:42:00,139.4771,139.4771,139.4691,139.4691,20
2024-04-01 16:43:00,139.4888,139.4888,139.4888,139.4888,50
2024-04-01 16:44:00,139.4691,139.4691,139.4691,139.4691,5
2024-04-01 16:45:00,139.3182,139.4691,139.3182,139.4135,41
2024-04-01 16:47:00,139.4135,139.4135,139.4135,139.4135,32
2024-04-01 16:50:00,139.2468,139.2468,139.2468,139.2468,27869
2024-04-01 16:51:00,139.4135,139.4691,139.4135,139.4691,2
2024-04-01 16:53:00,139.4215,139.4215,139.3659,139.4135,43
2024-04-01 16:54:00,139.4691,139.4691,139.4691,139.4691,12
2024-04-01 16:56:00,139.4691,139.4691,139.4215,139.4215,6
2024-04-01 16:59:00,139.4215,139.4215,139.4135,139.4135,31
2024-04-01 17:04:00,139.3659,139.3659,139.3659,139.3659,11
2024-04-01 17:05:00,139.3738,139.3738,139.3738,139.3738,2
2024-04-01 17:08:00,139.3818,139.3818,139.3818,139.3818,18
2024-04-01 17:09:00,139.3818,139.3818,139.3818,139.3818,6
2024-04-01 17:10:00,140.6793,140.6793,140.6793,140.6793,631
2024-04-01 17:12:00,139.4771,139.4771,139.4697,139.4697,25
2024-04-01 17:13:00,139.4771,139.4771,139.4771,139.4771,6
2024-04-01 17:14:00,139.4400,139.4400,139.4400,139.4400,3
2024-04-01 17:15:00,139.4612,139.4612,139.4612,139.4612,8
2024-04-01 17:17:00,139.4215,144.4247,139.4215,144.4247,810
2024-04-01 17:18:00,139.4983,139.4983,139.4983,139.4983,250
2024-04-01 17:19:00,139.5009,144.4247,139.4771,144.4247,819
2024-04-01 17:20:00,139.5009,139.5009,139.5009,139.5009,8
2024-04-01 17:22:00,139.5009,139.5009,139.5009,139.5009,12
2024-04-01 17:25:00,139.5009,139.5009,139.5009,139.5009,18
2024-04-01 17:26:00,139.5009,139.5009,139.4850,139.4850,7
2024-04-01 17:32:00,139.5009,139.5009,139.4850,139.4850,26
2024-04-01 17:33:00,139.4850,139.4850,139.4850,139.4850,10
2024-04-01 17:35:00,139.4771,139.4771,139.4771,139.4771,1
2024-04-01 17:36:00,139.5009,139.5009,139.3738,139.3738,12
2024-04-01 17:37:00,139.5009,139.5009,139.5009,139.5009,2
2024-04-01 17:41:00,139.5009,139.5009,139.5009,139.5009,2
2024-04-01 17:45:00,139.5009,139.5009,139.5009,139.5009,50
2024-04-01 17:46:00,139.5009,139.5009,139.5009,139.5009,5
2024-04-01 17:49:00,139.4929,139.4929,139.4929,139.4929,3
2024-04-01 17:51:00,139.4929,139.5009,139.4929,139.5009,6
2024-04-01 17:52:00,139.5009,139.5009,139.5009,139.5009,3
2024-04-01 17:54:00,139.5009,139.5009,139.4929,139.4929,1253
2024-04-01 17:55:00,139.3738,139.3738,139.3738,139.3738,3
2024-04-01 17:56:00,139.4929,139.4929,139.4929,139.4929,1
2024-04-01 17:57:00,139.5009,139.5009,139.4929,139.4929,6
2024-04-01 17:58:00,139.3738,139.5009,139.3738,139.5009,2
2024-04-01 17:59:00,139.5009,139.5009,139.5009,139.5009,2
2024-04-01 18:00:00,139.5009,139.5009,139.5009,139.5009,2
2024-04-01 18:01:00,139.5009,139.5009,139.5009,139.5009,145
2024-04-01 18:02:00,139.5009,139.5009,139.5009,139.5009,31
2024-04-01 18:09:00,139.5009,139.5009,139.5009,139.5009,10
2024-04-01 18:11:00,139.4929,139.5009,139.3738,139.3738,96
2024-04-01 18:12:00,139.3738,139.3738,139.3738,139.3738,10
2024-04-01 18:14:00,139.3738,139.4437,139.3738,139.4437,179
2024-04-01 18:15:00,139.3738,139.4056,139.3738,139.3738,61
2024-04-01 18:17:00,139.3738,139.3738,139.3738,139.3738,634
2024-04-01 18:18:00,139.5009,139.5009,139.5009,139.5009,2
2024-04-01 18:19:00,139.5009,139.5009,139.5009,139.5009,37
2024-04-01 18:21:00,139.3818,139.3818,139.3818,139.3818,1
2024-04-01 18:23:00,139.5009,139.5009,139.5009,139.5009,2
2024-04-01 18:24:00,139.5009,139.5009,139.5009,139.5009,5
2024-04-01 18:27:00,139.4056,139.4056,139.4056,139.4056,31
2024-04-01 18:28:00,139.3738,139.3738,139.3738,139.3738,26
2024-04-01 18:29:00,139.3741,139.5009,139.3741,139.5009,137
2024-04-01 18:30:00,139.2468,139.2468,139.2468,139.2468,542119
2024-04-01 18:31:00,139.4208,139.4208,139.4208,139.4208,125
2024-04-01 18:33:00,139.3738,139.3738,139.3738,139.3738,2
2024-04-01 18:36:00,139.5009,139.5009,139.5009,139.5009,6
2024-04-01 18:37:00,139.4056,139.4056,139.4056,139.4056,5
2024-04-01 18:39:00,139.3738,139.3738,139.3738,139.3738,2
2024-04-01 18:46:00,139.4929,139.4929,139.4929,139.4929,6
2024-04-01 18:48:00,139.4196,139.4196,139.4196,139.4196,125
2024-04-01 18:51:00,139.4929,139.4929,139.4929,139.4929,17
2024-04-01 18:53:00,139.4929,139.4929,139.4929,139.4929,71
2024-04-01 18:54:00,139.4929,139.4929,139.4929,139.4929,3
2024-04-01 18:56:00,139.3659,139.3659,139.3659,139.3659,8
