,open_GOOG,high_GOOG,low_GOOG,close_GOOG,volume_GOOG
2024-09-10 14:54:00,151.4770,151.4800,151.4400,151.4650,14011
2024-09-10 14:55:00,151.4600,151.4900,151.4520,151.4600,12454
2024-09-10 14:56:00,151.4500,151.4500,151.3700,151.4000,15579
2024-09-10 14:57:00,151.3950,151.4100,151.3600,151.3900,12843
2024-09-10 14:58:00,151.4000,151.4399,151.3000,151.3000,26066
2024-09-10 14:59:00,151.3150,151.3400,151.3000,151.3200,19721
2024-09-10 15:00:00,151.3200,151.4000,151.3000,151.3900,20707
2024-09-10 15:01:00,151.3800,151.4050,151.3500,151.3500,21749
2024-09-10 15:02:00,151.3500,151.4000,151.3500,151.4000,16265
2024-09-10 15:03:00,151.4100,151.4300,151.2900,151.3150,26179
2024-09-10 15:04:00,151.3200,151.3500,151.2802,151.3500,30058
2024-09-10 15:05:00,151.3600,151.4400,151.3400,151.4000,23661
2024-09-10 15:06:00,151.3901,151.3901,151.3300,151.3300,27818
2024-09-10 15:07:00,151.3000,151.3050,151.1800,151.2200,29466
2024-09-10 15:08:00,151.2280,151.2600,151.2199,151.2250,20544
2024-09-10 15:09:00,151.2250,151.2900,151.2100,151.2900,19865
2024-09-10 15:10:00,151.3000,151.4600,151.2900,151.3950,56167
2024-09-10 15:11:00,151.4000,151.4700,151.4000,151.4400,15346
2024-09-10 15:12:00,151.4550,151.4600,151.4100,151.4200,24508
2024-09-10 15:13:00,151.4200,151.4200,151.3400,151.3400,15936
2024-09-10 15:14:00,151.3400,151.4500,151.3300,151.4000,17539
2024-09-10 15:15:00,151.3900,151.4000,151.3100,151.3200,26525
2024-09-10 15:16:00,151.3100,151.3200,151.2200,151.2600,25187
2024-09-10 15:17:00,151.2650,151.3200,151.2650,151.2700,19516
2024-09-10 15:18:00,151.2800,151.3800,151.2600,151.3550,27296
2024-09-10 15:19:00,151.3500,151.3500,151.2400,151.2600,26593
2024-09-10 15:20:00,151.2750,151.3400,151.2319,151.3100,16692
2024-09-10 15:21:00,151.3145,151.3200,151.2400,151.2500,21641
2024-09-10 15:22:00,151.2450,151.2600,151.2003,151.2300,19060
2024-09-10 15:23:00,151.2250,151.2600,151.2000,151.2050,22326
2024-09-10 15:24:00,151.2000,151.2400,151.1900,151.2125,19410
2024-09-10 15:25:00,151.2100,151.2400,151.1500,151.1850,30703
2024-09-10 15:26:00,151.1800,151.1800,151.0500,151.0900,38283
2024-09-10 15:27:00,151.1000,151.1000,150.9700,150.9820,35144
2024-09-10 15:28:00,150.9803,151.1300,150.9803,151.0600,33813
2024-09-10 15:29:00,151.0600,151.0860,150.9707,151.0860,20453
2024-09-10 15:30:00,151.0900,151.1000,151.0300,151.0600,31929
2024-09-10 15:31:00,151.0550,151.1400,151.0500,151.1100,27850
2024-09-10 15:32:00,151.1150,151.2400,151.0900,151.2317,37846
2024-09-10 15:33:00,151.2200,151.2300,151.1300,151.1350,34213
2024-09-10 15:34:00,151.1300,151.1400,151.0700,151.0800,24853
2024-09-10 15:35:00,151.0900,151.1000,150.9600,150.9900,43343
2024-09-10 15:36:00,150.9900,151.0700,150.8850,150.9022,28538
2024-09-10 15:37:00,150.8900,150.9400,150.8300,150.8350,25369
2024-09-10 15:38:00,150.8300,150.8500,150.7701,150.7800,28439
2024-09-10 15:39:00,150.7740,150.9000,150.7400,150.7500,24162
2024-09-10 15:40:00,150.7500,150.9100,150.7300,150.8800,45899
2024-09-10 15:41:00,150.8700,150.8700,150.7600,150.7900,27696
2024-09-10 15:42:00,150.7900,150.8200,150.7400,150.7926,18390
2024-09-10 15:43:00,150.8100,150.8230,150.7200,150.7200,26419
2024-09-10 15:44:00,150.7100,150.7150,150.6500,150.6650,36685
2024-09-10 15:45:00,150.6650,150.7450,150.6600,150.7000,50023
2024-09-10 15:46:00,150.7100,150.7699,150.6728,150.7100,26697
2024-09-10 15:47:00,150.7100,150.7600,150.6700,150.7050,33035
2024-09-10 15:48:00,150.6800,150.7170,150.5600,150.5600,59427
2024-09-10 15:49:00,150.5550,150.6500,150.5400,150.5650,50829
2024-09-10 15:50:00,150.5500,150.5700,150.3800,150.5100,109268
2024-09-10 15:51:00,150.5099,150.6100,150.4700,150.5700,65780
2024-09-10 15:52:00,150.5600,150.5900,150.4600,150.5200,59974
2024-09-10 15:53:00,150.5500,150.5900,150.4600,150.5400,57212
2024-09-10 15:54:00,150.5300,150.6900,150.2300,150.2300,151392
2024-09-10 15:55:00,150.2400,150.2600,149.8650,150.0200,225658
2024-09-10 15:56:00,150.0300,150.1500,150.0100,150.1450,119535
2024-09-10 15:57:00,150.1300,150.1450,149.9350,150.0500,164750
2024-09-10 15:58:00,150.0500,150.1350,149.9900,150.1250,191392
2024-09-10 15:59:00,150.1300,150.1300,149.8300,149.9200,682846
2024-09-10 16:00:00,149.9200,150.2800,149.9000,149.9800,6214679
2024-09-10 16:01:00,150.0400,150.0400,149.9200,150.0100,29636
2024-09-10 16:02:00,149.9900,150.0100,149.9200,149.9200,3266
2024-09-10 16:03:00,149.9300,149.9400,149.8100,149.9000,1271
2024-09-10 16:04:00,149.9000,150.0400,149.8900,150.0100,12795
2024-09-10 16:05:00,149.9900,150.0100,149.8500,149.8700,22630
2024-09-10 16:06:00,149.8700,149.8800,149.8400,149.8600,752
2024-09-10 16:07:00,149.8600,150.0000,149.8500,149.9900,2320
2024-09-10 16:08:00,150.0000,150.0200,149.9300,149.9300,1945
2024-09-10 16:09:00,149.9300,149.9400,149.9200,149.9300,1172
2024-09-10 16:10:00,149.9200,149.9200,149.8800,149.8800,1347
2024-09-10 16:11:00,149.9000,149.9200,149.8800,149.8800,609
2024-09-10 16:12:00,149.9000,149.9200,149.8800,149.9200,131
2024-09-10 16:13:00,149.9000,149.9200,149.9000,149.9000,25
2024-09-10 16:14:00,149.9200,149.9200,149.8800,149.9200,70
2024-09-10 16:15:00,150.0100,150.0100,149.8800,149.9000,314
2024-09-10 16:16:00,149.9000,149.9200,149.8800,149.9100,289
2024-09-10 16:17:00,149.9200,149.9200,149.8500,149.8800,2864
2024-09-10 16:18:00,149.8500,149.8800,149.8000,149.8000,3647
2024-09-10 16:19:00,149.8200,149.8400,149.8000,149.8300,776
2024-09-10 16:20:00,149.8300,149.8300,149.8000,149.8000,272
2024-09-10 16:21:00,149.8300,149.8300,149.7600,149.7600,486
2024-09-10 16:22:00,149.7600,149.7900,149.7500,149.7900,320
2024-09-10 16:23:00,149.7800,149.7900,149.7600,149.7900,77
2024-09-10 16:24:00,149.7800,149.7900,149.7800,149.7900,7
2024-09-10 16:25:00,149.7900,149.7900,149.7600,149.7600,238
2024-09-10 16:26:00,149.7900,149.7900,149.7800,149.7900,108
2024-09-10 16:27:00,149.7900,149.7900,149.7700,149.7900,338
2024-09-10 16:28:00,149.7750,149.7900,149.7750,149.7750,35
2024-09-10 16:29:00,149.7900,149.7900,149.7600,149.7900,429
2024-09-10 16:30:00,149.7500,149.7500,149.7000,149.7300,1193
2024-09-10 16:31:00,149.7500,149.7500,149.7250,149.7300,129
2024-09-10 16:32:00,149.7400,149.7400,149.7200,149.7399,410
2024-09-10 16:33:00,149.7400,149.7400,149.7400,149.7400,101
2024-09-10 16:34:00,149.7400,149.7400,149.7400,149.7400,132
2024-09-10 16:35:00,149.7400,150.0100,149.7400,149.8500,217
2024-09-10 16:36:00,149.8700,150.0100,149.7900,149.7900,829
2024-09-10 16:37:00,149.7900,149.7900,149.7600,149.7894,159
2024-09-10 16:38:00,149.7900,150.3200,149.7700,149.8700,17184
2024-09-10 16:39:00,149.8800,149.8800,149.8500,149.8697,925
2024-09-10 16:40:00,149.8600,149.8700,149.8000,149.8000,1102
2024-09-10 16:41:00,149.8300,149.8400,149.8300,149.8400,63
2024-09-10 16:42:00,149.8600,149.8600,149.8000,149.8200,251
2024-09-10 16:43:00,149.8200,149.8600,149.8200,149.8600,574
2024-09-10 16:44:00,149.8500,149.8500,149.8250,149.8400,122
2024-09-10 16:45:00,149.8000,149.8500,149.7650,149.7700,866
2024-09-10 16:46:00,149.7900,150.0100,149.7700,150.0100,736780
2024-09-10 16:47:00,149.8200,149.8500,149.8100,149.8500,60
2024-09-10 16:48:00,149.8100,149.8500,149.8100,149.8300,47
2024-09-10 16:49:00,149.8300,149.8300,149.6900,149.7700,1700
2024-09-10 16:50:00,149.7999,149.8000,149.7600,149.7900,390
2024-09-10 16:51:00,149.7700,149.8400,149.7700,149.8050,666
2024-09-10 16:52:00,149.8400,149.8400,149.7950,149.8200,25
2024-09-10 16:53:00,149.8000,149.8400,149.7800,149.8390,244
2024-09-10 16:54:00,149.8388,149.8400,149.7712,149.7712,4
2024-09-10 16:55:00,149.8100,149.8400,149.8050,149.8400,54
2024-09-10 16:56:00,149.7800,149.8400,149.7700,149.8400,387
2024-09-10 16:57:00,149.8200,149.8400,149.8200,149.8400,26
2024-09-10 16:58:00,149.8400,150.0000,149.8100,149.9499,2168
2024-09-10 16:59:00,149.9150,149.9500,149.9150,149.9500,11
2024-09-10 17:00:00,149.9400,149.9400,149.9200,149.9400,38
2024-09-10 17:01:00,149.9000,149.9164,149.9000,149.9164,407
2024-09-10 17:02:00,149.9100,149.9100,149.8700,149.9000,162
2024-09-10 17:03:00,149.9000,149.9500,149.9000,149.9200,405
2024-09-10 17:04:00,149.9482,149.9482,149.9100,149.9250,60
2024-09-10 17:05:00,149.9000,149.9500,149.9000,149.9400,73
2024-09-10 17:06:00,149.9499,149.9499,149.8900,149.9200,1510
2024-09-10 17:07:00,149.9500,149.9500,149.8900,149.8900,32
2024-09-10 17:08:00,149.9500,149.9500,149.9100,149.9300,174
2024-09-10 17:09:00,149.9500,149.9500,149.9300,149.9500,68
2024-09-10 17:10:00,149.9300,149.9500,149.9300,149.9500,57
2024-09-10 17:11:00,149.9487,149.9500,149.9487,149.9500,19
2024-09-10 17:12:00,149.9300,149.9500,149.9300,149.9500,60
2024-09-10 17:13:00,149.9300,149.9500,149.9300,149.9500,202
2024-09-10 17:14:00,149.9500,149.9500,149.8900,149.9500,51
2024-09-10 17:15:00,149.8900,149.9500,149.8900,149.9400,1510
2024-09-10 17:16:00,149.9400,149.9400,149.9400,149.9400,5
2024-09-10 17:17:00,149.9400,149.9500,149.8925,149.9300,71
2024-09-10 17:18:00,149.9500,149.9500,149.8903,149.9500,652
2024-09-10 17:19:00,149.9500,149.9500,149.9500,149.9500,7
2024-09-10 17:20:00,149.9500,149.9500,149.8900,149.8900,270
2024-09-10 17:21:00,149.9500,149.9500,149.9100,149.9400,329
2024-09-10 17:22:00,149.9400,149.9900,149.9400,149.9900,2102
2024-09-10 17:23:00,149.9500,150.0000,149.9500,150.0000,459
2024-09-10 17:24:00,150.0100,150.0100,149.9800,150.0100,16
2024-09-10 17:25:00,150.0300,150.0300,149.9300,149.9300,110
2024-09-10 17:26:00,150.0200,150.0200,149.9300,150.0100,481
2024-09-10 17:27:00,150.0200,150.0200,150.0200,150.0200,6
2024-09-10 17:28:00,150.0200,150.0200,149.9750,149.9800,34
2024-09-10 17:29:00,150.0400,150.0400,150.0000,150.0000,36
2024-09-10 17:30:00,150.0100,150.0300,149.9900,150.0300,269
2024-09-10 17:32:00,150.0300,150.0300,149.9500,149.9500,220
2024-09-10 17:33:00,150.0200,150.0300,149.9850,150.0300,22
2024-09-10 17:34:00,149.9900,150.0300,149.9500,150.0300,100872
2024-09-10 17:35:00,150.0150,150.0150,150.0150,150.0150,1
2024-09-10 17:36:00,150.0300,150.0300,150.0000,150.0297,195
2024-09-10 17:37:00,150.0100,150.0100,150.0100,150.0100,24
2024-09-10 17:38:00,150.0300,150.0300,150.0300,150.0300,9
2024-09-10 17:39:00,150.0300,150.0300,150.0300,150.0300,4
2024-09-10 17:40:00,150.0292,150.0300,150.0000,150.0200,11
2024-09-10 17:41:00,150.0300,150.0300,149.9900,150.0000,315
2024-09-10 17:42:00,150.0000,150.0300,150.0000,150.0300,1039
2024-09-10 17:43:00,149.9900,149.9900,149.9400,149.9500,615
2024-09-10 17:44:00,149.9500,149.9500,149.9500,149.9500,10
2024-09-10 17:45:00,149.9500,150.0000,149.9500,150.0000,1470
2024-09-10 17:46:00,149.9850,150.0300,149.9850,150.0300,2
2024-09-10 17:47:00,150.0200,150.0300,150.0200,150.0300,7
2024-09-10 17:48:00,150.0300,150.0300,150.0200,150.0200,63
2024-09-10 17:49:00,150.0200,150.0500,149.9850,150.0500,391
2024-09-10 17:50:00,150.0500,150.2500,149.9200,149.9600,2316
2024-09-10 17:51:00,149.9700,150.1300,149.9700,150.0800,265
2024-09-10 17:53:00,150.1300,150.1300,150.0300,150.1300,18
2024-09-10 17:54:00,150.0900,150.1100,150.0900,150.1100,30
2024-09-10 17:55:00,150.1000,150.1000,150.0300,150.0500,907
2024-09-10 17:56:00,150.0400,150.0900,150.0300,150.0900,47
2024-09-10 17:57:00,150.0900,150.1300,150.0500,150.1300,5
2024-09-10 17:58:00,150.0500,150.0900,150.0500,150.0900,109
2024-09-10 17:59:00,150.0900,150.1300,150.0000,150.1300,176
2024-09-10 18:00:00,150.0900,150.0900,150.0400,150.0400,82
2024-09-10 18:01:00,150.0500,150.1300,150.0500,150.1084,349
2024-09-10 18:02:00,150.0500,150.0650,150.0300,150.0300,58
2024-09-10 18:03:00,150.0450,150.0800,150.0400,150.0800,79
2024-09-10 18:04:00,150.0500,150.0600,150.0450,150.0500,63
2024-09-10 18:05:00,150.0680,150.0680,150.0300,150.0300,11
2024-09-10 18:07:00,150.0800,150.1300,150.0500,150.0500,61
2024-09-10 18:08:00,150.0650,150.1300,150.0200,150.0200,103
2024-09-10 18:09:00,150.0500,150.0768,150.0500,150.0700,101
2024-09-10 18:10:00,150.1300,150.1300,150.0500,150.0500,3
2024-09-10 18:11:00,150.0550,150.1300,150.0500,150.0700,46
2024-09-10 18:12:00,150.0803,150.1200,150.0100,150.0100,287
2024-09-10 18:13:00,150.0112,150.1000,149.8800,150.0450,330
2024-09-10 18:14:00,150.0500,150.0800,150.0000,150.0000,702
2024-09-10 18:15:00,150.1000,150.1000,150.0200,150.0800,48
2024-09-10 18:16:00,150.0400,150.0400,150.0100,150.0100,236
2024-09-10 18:18:00,150.0500,150.1000,150.0500,150.0550,42
2024-09-10 18:19:00,150.0800,150.0934,150.0800,150.0800,341
2024-09-10 18:20:00,150.0600,150.0900,150.0600,150.0700,37
2024-09-10 18:21:00,150.0700,150.0800,150.0100,150.0100,150
2024-09-10 18:22:00,150.0863,150.0863,150.0700,150.0700,204
2024-09-10 18:23:00,150.0800,150.0800,150.0100,150.0100,9
2024-09-10 18:24:00,150.0500,150.0800,150.0200,150.0200,572
2024-09-10 18:25:00,150.0800,150.0800,150.0400,150.0700,4
2024-09-10 18:26:00,150.0300,150.0300,150.0300,150.0300,10
2024-09-10 18:27:00,150.0600,150.0600,150.0600,150.0600,362
2024-09-10 18:28:00,150.0500,150.0600,150.0400,150.0400,558
2024-09-10 18:29:00,150.0500,150.0500,150.0500,150.0500,137
2024-09-10 18:30:00,150.0600,150.0700,150.0400,150.0400,224
2024-09-10 18:32:00,150.0500,150.0600,150.0500,150.0500,84
2024-09-10 18:33:00,150.0700,150.0700,150.0700,150.0700,1
2024-09-10 18:34:00,150.0700,150.0700,150.0600,150.0600,139
2024-09-10 18:35:00,150.0600,150.0600,150.0500,150.0500,187
2024-09-10 18:36:00,150.0600,150.0700,150.0600,150.0700,50
2024-09-10 18:37:00,150.0700,150.0700,150.0700,150.0700,20
2024-09-10 18:38:00,150.1000,150.1000,150.0550,150.0700,15
2024-09-10 18:39:00,150.0600,150.1000,150.0400,150.0400,912
2024-09-10 18:40:00,150.0600,150.0700,150.0200,150.0200,66
2024-09-10 18:42:00,150.0700,150.0700,150.0450,150.0450,12
2024-09-10 18:43:00,150.0700,150.0700,150.0700,150.0700,37
2024-09-10 18:44:00,150.0500,150.0700,150.0500,150.0700,512
2024-09-10 18:45:00,150.0700,150.0700,150.0277,150.0277,254
2024-09-10 18:46:00,150.0693,150.0693,150.0693,150.0693,4
2024-09-10 18:47:00,150.0700,150.0700,150.0212,150.0212,402
2024-09-10 18:48:00,150.0700,150.0700,150.0300,150.0450,8
2024-09-10 18:49:00,150.0300,150.0300,150.0300,150.0300,10
2024-09-10 18:50:00,150.0200,150.0200,150.0200,150.0200,50
2024-09-10 18:51:00,150.0300,150.0300,150.0300,150.0300,5
2024-09-10 18:52:00,150.0600,150.0600,150.0300,150.0300,7
2024-09-10 18:53:00,150.0300,150.0500,150.0200,150.0200,359
2024-09-10 18:54:00,150.0300,150.0400,150.0200,150.0300,10
2024-09-10 18:55:00,150.0300,150.0400,150.0300,150.0300,17
2024-09-10 18:56:00,150.0300,150.0300,150.0300,150.0300,19
2024-09-10 18:57:00,150.0300,150.0300,150.0300,150.0300,342
2024-09-10 18:58:00,150.0300,150.0300,150.0250,150.0300,105
2024-09-10 18:59:00,150.0300,150.0300,150.0299,150.0300,118
2024-09-10 19:00:00,150.0300,150.0300,150.0300,150.0300,114
2024-09-10 19:01:00,150.0200,150.0400,150.0200,150.0300,520
2024-09-10 19:02:00,150.0300,150.1300,150.0300,150.0300,648
2024-09-10 19:03:00,150.0300,150.0300,150.0250,150.0298,279
2024-09-10 19:04:00,150.0299,150.0300,150.0299,150.0300,102
2024-09-10 19:06:00,150.0300,150.0300,150.0300,150.0300,410
2024-09-10 19:08:00,150.0300,150.0300,150.0300,150.0300,40
2024-09-10 19:09:00,150.0700,150.0700,150.0300,150.0691,530
2024-09-10 19:10:00,150.0350,150.0500,150.0350,150.0350,33
2024-09-10 19:11:00,150.0500,150.0500,150.0500,150.0500,15
2024-09-10 19:12:00,150.0500,150.0500,150.0500,150.0500,10
2024-09-10 19:13:00,150.0400,150.0400,150.0300,150.0301,80
2024-09-10 19:14:00,150.0300,150.0300,150.0300,150.0300,39
2024-09-10 19:16:00,150.0500,150.0500,150.0300,150.0300,5
2024-09-10 19:17:00,150.0500,150.0500,150.0500,150.0500,27
2024-09-10 19:18:00,150.0500,150.0500,150.0350,150.0400,32
2024-09-10 19:19:00,150.0500,150.0500,150.0400,150.0500,51
2024-09-10 19:20:00,150.0400,150.0500,150.0400,150.0500,329
2024-09-10 19:21:00,150.0500,150.0500,150.0500,150.0500,16
2024-09-10 19:22:00,150.0500,150.0500,150.0500,150.0500,315
2024-09-10 19:23:00,150.0500,150.0500,150.0500,150.0500,110
2024-09-10 19:24:00,150.0350,150.0400,150.0350,150.0400,18
2024-09-10 19:25:00,150.0500,150.0500,150.0500,150.0500,202
2024-09-10 19:26:00,150.0500,150.0500,150.0500,150.0500,15
2024-09-10 19:28:00,150.0500,150.0500,150.0350,150.0500,79
2024-09-10 19:29:00,150.0500,150.0500,150.0500,150.0500,142
2024-09-10 19:30:00,150.0700,150.1300,150.0700,150.0700,193
2024-09-10 19:31:00,150.0700,150.0700,150.0413,150.0700,106
2024-09-10 19:32:00,150.0700,150.0700,150.0600,150.0700,264
2024-09-10 19:33:00,150.1300,150.1300,150.0400,150.0750,336
2024-09-10 19:34:00,150.1100,150.1100,150.1100,150.1100,1
2024-09-10 19:35:00,150.1300,150.1400,150.1100,150.1100,92
2024-09-10 19:36:00,150.1000,150.1000,150.0800,150.0800,89
2024-09-10 19:37:00,150.1100,150.1300,150.0500,150.1300,26
2024-09-10 19:38:00,150.1000,150.1300,150.1000,150.1100,59
2024-09-10 19:39:00,150.1000,150.1400,150.1000,150.1100,216
2024-09-10 19:40:00,150.1588,150.1588,150.1300,150.1548,511
2024-09-10 19:42:00,150.1050,150.1400,150.1050,150.1400,33
2024-09-10 19:43:00,150.1100,150.1600,150.1000,150.1600,115
2024-09-10 19:45:00,150.1409,150.1600,150.1000,150.1000,133
2024-09-10 19:46:00,150.1000,150.1100,150.1000,150.1100,92
2024-09-10 19:47:00,150.1200,150.1400,150.1100,150.1400,163
2024-09-10 19:48:00,150.1360,150.1392,150.1000,150.1000,264
2024-09-10 19:50:00,150.1200,150.1200,150.1000,150.1000,3
2024-09-10 19:51:00,150.1000,150.1600,150.1000,150.1600,208
2024-09-10 19:52:00,150.1200,150.1360,150.1200,150.1200,38
2024-09-10 19:53:00,150.1200,150.1446,150.1000,150.1446,279
2024-09-10 19:54:00,150.1300,150.1300,150.1300,150.1300,40
2024-09-10 19:55:00,150.1400,150.1400,149.7800,150.1400,833
2024-09-10 19:56:00,150.0800,150.1100,150.0800,150.1000,104
2024-09-10 19:57:00,150.0700,150.1600,150.0300,150.1600,59
2024-09-10 19:58:00,150.0900,150.0900,150.0700,150.0900,53
2024-09-10 19:59:00,150.0700,150.0700,150.0200,150.0200,344
2024-09-11 04:00:00,150.0300,150.1500,149.9900,150.1300,155
2024-09-11 04:01:00,150.1300,150.2500,150.1200,150.2500,876
2024-09-11 04:02:00,150.2300,150.2500,150.2200,150.2500,184
2024-09-11 04:03:00,150.2300,150.2300,150.1900,150.1900,106
2024-09-11 04:04:00,150.1900,150.2500,150.1900,150.2500,22
2024-09-11 04:05:00,150.2000,150.2000,150.2000,150.2000,15
2024-09-11 04:06:00,150.2600,150.3000,150.2500,150.3000,73
2024-09-11 04:07:00,150.3000,150.3000,150.2000,150.2200,111
2024-09-11 04:08:00,150.2600,150.3200,150.2600,150.3200,88
2024-09-11 04:09:00,150.3200,150.3200,150.2500,150.3200,30
2024-09-11 04:10:00,150.3200,150.3500,150.3200,150.3500,20
2024-09-11 04:11:00,150.3000,150.3000,150.2300,150.2500,46
2024-09-11 04:12:00,150.2000,150.2500,150.2000,150.2500,115
2024-09-11 04:13:00,150.2600,150.2600,150.2600,150.2600,20
2024-09-11 04:14:00,150.3200,150.3200,150.3000,150.3000,46
2024-09-11 04:15:00,150.3300,150.3300,150.2300,150.2600,268
2024-09-11 04:17:00,150.3000,150.3500,150.3000,150.3500,297
2024-09-11 04:18:00,150.3700,150.4000,150.3700,150.4000,318
2024-09-11 04:20:00,150.4500,150.4600,150.4500,150.4500,120
2024-09-11 04:21:00,150.5000,150.5000,150.4500,150.4500,2
2024-09-11 04:24:00,150.4500,150.4500,150.4000,150.4000,113
2024-09-11 04:25:00,150.4100,150.4100,150.4100,150.4100,100
2024-09-11 04:26:00,150.4000,150.4000,150.4000,150.4000,61
2024-09-11 04:28:00,150.4400,150.4400,150.4400,150.4400,1
2024-09-11 04:30:00,150.4300,150.4600,150.4300,150.4600,12
2024-09-11 04:31:00,150.4200,150.4200,150.4200,150.4200,10
2024-09-11 04:32:00,150.3900,150.3900,150.2500,150.2500,355
2024-09-11 04:34:00,150.1900,150.1900,150.1900,150.1900,5
2024-09-11 04:35:00,150.1300,150.1800,150.1300,150.1800,16
2024-09-11 04:36:00,150.1400,150.1400,150.1400,150.1400,12
2024-09-11 04:37:00,150.1600,150.1600,150.1600,150.1600,1
2024-09-11 04:38:00,150.1000,150.1500,150.1000,150.1500,35
2024-09-11 04:39:00,150.0100,150.0400,149.9300,149.9300,615
2024-09-11 04:41:00,150.0900,150.0900,149.8800,149.9100,265
2024-09-11 04:42:00,149.9200,150.0100,149.9200,150.0100,62
2024-09-11 04:43:00,149.9400,149.9400,149.9400,149.9400,44
2024-09-11 04:44:00,149.9100,149.9100,149.9100,149.9100,1
2024-09-11 04:45:00,149.9400,149.9400,149.8500,149.8600,299
2024-09-11 04:46:00,149.8300,149.9300,149.8300,149.8800,70
2024-09-11 04:47:00,149.9600,150.0000,149.9600,150.0000,50
2024-09-11 04:49:00,149.9600,149.9600,149.9600,149.9600,20
2024-09-11 04:50:00,149.9600,149.9600,149.9600,149.9600,23
2024-09-11 04:51:00,149.9500,149.9500,149.9500,149.9500,6
2024-09-11 04:54:00,149.9100,149.9100,149.9100,149.9100,6
2024-09-11 04:56:00,149.8800,149.8800,149.8700,149.8700,206
2024-09-11 04:57:00,149.8200,149.8900,149.8200,149.8900,65
2024-09-11 04:58:00,149.9200,149.9200,149.8500,149.8500,71
2024-09-11 04:59:00,149.8800,149.8800,149.8500,149.8700,93
2024-09-11 05:00:00,149.9000,149.9000,149.9000,149.9000,50
2024-09-11 05:01:00,149.9500,149.9800,149.9500,149.9800,40
2024-09-11 05:02:00,149.9500,149.9500,149.9500,149.9500,1
2024-09-11 05:03:00,149.9400,149.9400,149.9400,149.9400,20
2024-09-11 05:04:00,149.9400,149.9400,149.9400,149.9400,10
2024-09-11 05:05:00,149.9400,149.9500,149.9400,149.9500,25
2024-09-11 05:07:00,149.9300,149.9300,149.9300,149.9300,27
2024-09-11 05:08:00,149.9300,149.9300,149.9300,149.9300,1
2024-09-11 05:09:00,149.8900,150.0000,149.8900,150.0000,10
2024-09-11 05:11:00,150.0000,150.1000,150.0000,150.1000,71
2024-09-11 05:12:00,150.0100,150.0100,150.0100,150.0100,34
2024-09-11 05:13:00,150.0500,150.0600,150.0500,150.0600,39
2024-09-11 05:14:00,150.1000,150.1000,150.0400,150.0400,21
2024-09-11 05:16:00,150.0400,150.0400,150.0400,150.0400,4
2024-09-11 05:17:00,150.0100,150.0100,150.0100,150.0100,2
2024-09-11 05:18:00,150.0500,150.0500,150.0500,150.0500,50
2024-09-11 05:19:00,150.0900,150.0900,150.0500,150.0500,52
2024-09-11 05:21:00,150.1000,150.1000,150.1000,150.1000,5
2024-09-11 05:22:00,150.0500,150.1100,150.0500,150.1100,110
2024-09-11 05:24:00,150.0700,150.0700,150.0700,150.0700,8
2024-09-11 05:25:00,150.0500,150.0500,149.8200,149.8600,685
2024-09-11 05:26:00,149.8600,149.9400,149.8600,149.9000,398
2024-09-11 05:31:00,149.9700,150.0100,149.9700,150.0000,225
2024-09-11 05:33:00,149.9800,149.9800,149.9800,149.9800,3
2024-09-11 05:34:00,149.9400,149.9400,149.9400,149.9400,1
2024-09-11 05:35:00,149.9800,149.9800,149.9800,149.9800,23
2024-09-11 05:37:00,149.9800,149.9900,149.9800,149.9900,35
2024-09-11 05:38:00,149.9700,149.9700,149.9700,149.9700,100
2024-09-11 05:39:00,150.0000,150.0100,150.0000,150.0100,114
2024-09-11 05:40:00,150.0000,150.0000,150.0000,150.0000,5
2024-09-11 05:41:00,149.9400,149.9400,149.9000,149.9000,378
2024-09-11 05:42:00,149.9100,149.9100,149.9100,149.9100,1
2024-09-11 05:43:00,149.8700,149.8800,149.8100,149.8200,466
2024-09-11 05:45:00,149.8400,149.8400,149.7800,149.8000,394
2024-09-11 05:46:00,149.8300,149.8300,149.8100,149.8100,15
2024-09-11 05:47:00,149.8400,149.8400,149.8400,149.8400,2
2024-09-11 05:48:00,149.8400,149.8900,149.8400,149.8400,679
2024-09-11 05:49:00,149.8200,149.8200,149.8200,149.8200,19
2024-09-11 05:51:00,149.8400,149.8500,149.8300,149.8500,105
2024-09-11 05:52:00,149.8500,150.0100,149.8400,150.0100,122
2024-09-11 06:01:00,150.0400,150.0400,149.9900,149.9900,3
2024-09-11 06:02:00,150.0000,150.0000,149.9900,149.9900,100
2024-09-11 06:04:00,150.1000,150.1500,150.1000,150.1500,84
2024-09-11 06:05:00,150.1400,150.1400,150.1000,150.1000,20
2024-09-11 06:06:00,150.1000,150.1200,150.1000,150.1200,15
2024-09-11 06:10:00,150.0400,150.0400,150.0200,150.0200,16
2024-09-11 06:15:00,150.1500,150.1500,150.1500,150.1500,15
2024-09-11 06:16:00,150.1700,150.1700,150.1700,150.1700,7
2024-09-11 06:18:00,150.1300,150.1300,150.1300,150.1300,2
2024-09-11 06:20:00,150.1800,150.2000,150.1800,150.2000,50
2024-09-11 06:21:00,150.1300,150.1400,150.1100,150.1100,14
2024-09-11 06:22:00,150.1800,150.1800,150.1700,150.1800,7
2024-09-11 06:26:00,150.1000,150.1000,150.1000,150.1000,10
2024-09-11 06:27:00,150.1100,150.1100,150.1100,150.1100,10
2024-09-11 06:29:00,150.0300,150.0300,150.0300,150.0300,4
