,open_META,high_META,low_META,close_META,volume_META
2024-05-08 16:24:00,470.8911,471.0308,470.8511,470.9809,160
2024-05-08 16:25:00,470.8411,470.9210,470.5916,470.8162,154
2024-05-08 16:26:00,470.8162,471.0843,470.5916,470.7413,5933
2024-05-08 16:27:00,470.7413,470.8811,470.7413,470.8811,2422
2024-05-08 16:28:00,470.8811,470.8811,470.7513,470.7525,334
2024-05-08 16:29:00,470.8411,470.9210,470.7513,470.7513,75
2024-05-08 16:30:00,470.8411,470.9210,470.7513,470.7713,48
2024-05-08 16:31:00,470.7713,470.9210,470.7713,470.8461,65
2024-05-08 16:32:00,470.7713,470.9210,470.7713,470.8461,53
2024-05-08 16:33:00,470.9210,470.9210,470.7713,470.8461,39
2024-05-08 16:34:00,470.8411,470.9410,470.8411,470.9410,509
2024-05-08 16:35:00,470.8911,470.9160,470.8511,470.8911,110
2024-05-08 16:36:00,470.8960,470.8960,470.7713,470.8911,18
2024-05-08 16:37:00,470.8711,470.8911,470.7912,470.7912,458
2024-05-08 16:38:00,470.8112,470.8112,470.7813,470.7813,23
2024-05-08 16:39:00,470.8112,470.8411,470.7813,470.8012,45
2024-05-08 16:40:00,470.7813,470.9110,470.7813,470.8332,379
2024-05-08 16:41:00,470.8711,470.8711,470.5916,470.7813,511
2024-05-08 16:42:00,470.6914,470.7912,470.6016,470.7912,568
2024-05-08 16:43:00,470.6216,470.7870,470.6216,470.7813,62
2024-05-08 16:44:00,470.7813,470.7813,470.4519,470.5417,620
2024-05-08 16:45:00,470.2922,470.4569,470.2922,470.4519,258
2024-05-08 16:46:00,470.3122,470.4669,470.3122,470.4669,1295
2024-05-08 16:47:00,470.4918,470.5417,470.3122,470.4719,110
2024-05-08 16:48:00,470.5417,470.5417,470.4120,470.4120,7
2024-05-08 16:49:00,470.6216,470.6216,470.4619,470.6116,93
2024-05-08 16:50:00,470.5916,470.5916,470.4020,470.4719,121
2024-05-08 16:51:00,470.4719,470.5916,470.3521,470.5916,72
2024-05-08 16:52:00,470.5916,470.6216,470.3421,470.6216,64
2024-05-08 16:53:00,470.5916,470.7513,470.4519,470.7513,855
2024-05-08 16:54:00,470.4220,470.7813,470.4220,470.4220,363
2024-05-08 16:55:00,470.6016,470.7813,470.6016,470.7613,29
2024-05-08 16:56:00,470.6415,470.7813,470.4020,470.7813,63
2024-05-08 16:57:00,470.7813,470.7813,470.4220,470.5916,37
2024-05-08 16:58:00,470.5916,470.7813,470.4020,470.5916,206
2024-05-08 16:59:00,470.6166,470.8561,470.6166,470.8561,546
2024-05-08 17:00:00,470.8561,471.0707,470.7713,471.0707,129
2024-05-08 17:01:00,470.9360,471.0707,470.8012,471.0600,115
2024-05-08 17:02:00,471.0707,471.0707,470.8012,470.8960,405
2024-05-08 17:03:00,470.8960,470.9909,470.8960,470.9909,5
2024-05-08 17:04:00,470.9010,470.9010,440.8291,440.8291,148
2024-05-08 17:05:00,470.9010,470.9110,470.6914,470.6914,1105
2024-05-08 17:06:00,470.8811,470.8811,470.6914,470.7863,6
2024-05-08 17:07:00,470.7863,470.8811,470.6914,470.7863,93
2024-05-08 17:08:00,470.6961,470.7863,470.6961,470.7813,7
2024-05-08 17:09:00,470.6914,470.8811,470.6914,470.7912,120
2024-05-08 17:10:00,470.6933,470.6933,470.6933,470.6933,101
2024-05-08 17:11:00,470.7813,470.7813,470.5916,470.5916,626
2024-05-08 17:12:00,470.4020,470.6216,470.4020,470.4120,209
2024-05-08 17:13:00,470.4120,470.8748,470.4120,470.8748,15
2024-05-08 17:14:00,470.7912,470.7912,470.6316,470.7563,8
2024-05-08 17:15:00,470.6316,470.8811,470.6316,470.6316,73
2024-05-08 17:16:00,470.6316,470.6914,470.6316,470.6914,38
2024-05-08 17:17:00,470.6316,470.6914,470.6316,470.6815,326
2024-05-08 17:18:00,470.6914,470.6914,470.5517,470.5517,40
2024-05-08 17:19:00,470.6914,470.6914,470.5517,470.5517,7
2024-05-08 17:20:00,470.5517,470.6845,470.4120,470.4619,157
2024-05-08 17:21:00,470.4120,470.6415,470.4120,470.6016,377
2024-05-08 17:22:00,470.6415,470.6415,470.5916,470.6216,4
2024-05-08 17:23:00,470.6216,470.6216,470.5417,470.5417,534
2024-05-08 17:24:00,470.6876,470.6876,470.5417,470.6166,5
2024-05-08 17:25:00,470.6166,470.6914,470.5617,470.6166,83
2024-05-08 17:26:00,470.6914,470.6914,470.6016,470.6465,148
2024-05-08 17:27:00,470.6016,470.6815,470.5417,470.5417,108
2024-05-08 17:28:00,470.6016,471.6895,470.4419,471.6895,803
2024-05-08 17:29:00,470.4020,470.6216,470.4020,470.6216,99
2024-05-08 17:30:00,470.6216,471.6895,470.5467,470.6415,2426
2024-05-08 17:31:00,470.4112,470.5467,470.4020,470.5467,134
2024-05-08 17:32:00,470.5467,470.6316,470.5467,470.6316,6
2024-05-08 17:33:00,470.6316,470.6914,470.4020,470.4020,919
2024-05-08 17:34:00,470.4001,470.4020,470.3023,470.4020,812
2024-05-08 17:35:00,470.3920,470.4020,470.3920,470.4020,602
2024-05-08 17:36:00,470.3022,470.4419,470.3022,470.4419,201
2024-05-08 17:37:00,470.3022,470.5816,470.3022,470.4469,27
2024-05-08 17:38:00,470.4918,470.4918,470.2822,470.3371,409
2024-05-08 17:39:00,470.3421,470.3421,470.2822,470.3222,75
2024-05-08 17:40:00,470.2822,470.4419,470.2822,470.3022,240
2024-05-08 17:41:00,470.4419,470.5916,470.4419,470.4419,102
2024-05-08 17:42:00,470.4669,470.5916,470.4369,470.4369,4
2024-05-08 17:43:00,470.2822,470.4369,470.2822,470.4369,537
2024-05-08 17:44:00,470.5916,470.5916,470.5916,470.5916,1
2024-05-08 17:45:00,470.4918,470.5916,470.2822,470.2822,705
2024-05-08 17:46:00,470.4369,470.5916,470.2822,470.5916,48
2024-05-08 17:47:00,470.3421,470.3421,470.2822,470.2822,153
2024-05-08 17:48:00,470.5816,470.5816,470.2423,470.2423,6
2024-05-08 17:49:00,470.2423,470.5816,470.1924,470.3870,135
2024-05-08 17:50:00,470.3820,470.3820,470.1924,470.1924,41
2024-05-08 17:52:00,470.3870,470.5517,470.2922,470.3820,83
2024-05-08 17:53:00,470.1924,470.3721,470.1924,470.3721,16
2024-05-08 17:54:00,470.5517,470.5517,470.1924,470.1924,31
2024-05-08 17:55:00,470.3820,470.5417,470.3721,470.3721,205
2024-05-08 17:56:00,470.3721,470.3721,470.3721,470.3721,20
2024-05-08 17:57:00,470.5517,470.5517,470.1924,470.1924,5
2024-05-08 17:58:00,470.3721,470.3721,470.3721,470.3721,3
2024-05-08 17:59:00,470.3721,470.3820,470.3721,470.3820,2
2024-05-08 18:00:00,470.5517,470.5517,470.3770,470.3770,26
2024-05-08 18:01:00,470.3820,470.3920,470.3721,470.3770,22
2024-05-08 18:02:00,470.3770,470.3820,470.3721,470.3721,45
2024-05-08 18:03:00,470.1924,470.3721,470.1924,470.3721,3
2024-05-08 18:04:00,470.3721,470.3920,470.3521,470.3721,73
2024-05-08 18:05:00,470.1924,470.4769,470.1924,470.4020,134
2024-05-08 18:06:00,470.4419,470.4719,470.4020,470.4719,702
2024-05-08 18:07:00,470.4719,470.4719,470.4719,470.4719,183
2024-05-08 18:08:00,470.4020,470.4020,470.4020,470.4020,10
2024-05-08 18:09:00,470.4769,470.5517,470.3920,470.3920,263
2024-05-08 18:10:00,470.4120,470.4120,470.2124,470.4020,27
2024-05-08 18:11:00,470.4020,470.5916,470.2124,470.4020,45
2024-05-08 18:12:00,470.4020,470.4020,470.2124,470.4020,10
2024-05-08 18:13:00,470.4070,470.5517,470.4070,470.4918,21
2024-05-08 18:14:00,470.4918,470.5916,470.3949,470.3949,308
2024-05-08 18:15:00,470.4918,470.5816,470.3920,470.4220,119
2024-05-08 18:16:00,470.4918,470.5916,470.4918,470.5916,15
2024-05-08 18:17:00,470.5916,470.5916,470.4918,470.4918,227
2024-05-08 18:18:00,470.5717,470.5717,470.4120,470.4918,12
2024-05-08 18:19:00,470.5916,470.5916,470.3920,470.4918,8
2024-05-08 18:20:00,470.3970,470.5617,470.3920,470.5617,22
2024-05-08 18:21:00,470.5916,470.5916,470.4120,470.4918,13
2024-05-08 18:22:00,470.4220,470.5717,470.4220,470.5717,103
2024-05-08 18:23:00,470.4419,470.5916,470.3920,470.4918,277
2024-05-08 18:24:00,470.3920,470.4918,470.3920,470.4419,532
2024-05-08 18:25:00,470.4180,470.4180,470.4180,470.4180,5
2024-05-08 18:26:00,470.4918,470.5916,470.4918,470.4918,307
2024-05-08 18:27:00,470.4918,470.5916,470.2124,470.2124,88
2024-05-08 18:28:00,470.5916,471.0907,470.2124,470.9010,1661
2024-05-08 18:29:00,471.0907,471.0907,470.8911,470.9909,118
2024-05-08 18:30:00,470.9921,471.0907,470.9909,471.0757,373
2024-05-08 18:33:00,470.9909,470.9909,470.7114,470.7114,31
2024-05-08 18:34:00,470.9909,471.0807,470.9410,471.0807,108
2024-05-08 18:35:00,471.0807,471.0807,471.0757,471.0757,8
2024-05-08 18:36:00,471.0757,471.0757,470.9010,470.9010,33
2024-05-08 18:37:00,470.8911,471.0408,470.7114,471.0408,105
2024-05-08 18:38:00,470.9010,470.9010,470.9010,470.9010,1
2024-05-08 18:39:00,470.7883,471.0907,470.7883,471.0907,121
2024-05-08 18:40:00,470.9010,470.9010,470.9010,470.9010,1
2024-05-08 18:41:00,470.9010,470.9010,470.8911,470.9010,3
2024-05-08 18:42:00,470.9010,471.0907,470.8911,470.9010,41
2024-05-08 18:43:00,470.9010,471.0907,470.7214,470.9010,291
2024-05-08 18:44:00,471.0907,471.0907,470.7214,470.7214,103
2024-05-08 18:45:00,470.9010,471.0707,470.7114,471.0707,111
2024-05-08 18:46:00,470.7116,470.9010,470.7114,470.9010,140
2024-05-08 18:47:00,470.9010,471.0907,470.5916,471.0807,168
2024-05-08 18:48:00,470.7413,471.0907,470.7413,471.0907,51
2024-05-08 18:49:00,471.0907,471.0907,470.5916,470.8411,18
2024-05-08 18:50:00,470.5916,470.8411,470.5916,470.7114,39
2024-05-08 18:51:00,470.8411,470.8411,470.8411,470.8411,4
2024-05-08 18:52:00,470.8411,471.0907,470.8411,470.8411,94
2024-05-08 18:53:00,470.8411,471.0507,470.5916,470.5916,22
2024-05-08 18:54:00,470.8411,471.0507,470.8411,470.8411,23
2024-05-08 18:55:00,470.6086,470.8911,470.6086,470.8411,1056
2024-05-08 18:56:00,470.8411,471.0907,470.8411,470.8411,15
2024-05-08 18:58:00,471.0907,471.0907,470.8411,470.8411,4
2024-05-08 18:59:00,470.8411,471.0907,470.8411,470.8411,10
2024-05-08 19:00:00,471.0907,471.0907,470.7214,470.8411,75
2024-05-08 19:01:00,470.5916,471.0907,470.5916,470.5916,25
2024-05-08 19:02:00,470.8411,470.9410,470.7413,470.8711,35
2024-05-08 19:03:00,471.0684,471.0684,470.8611,471.0408,39
2024-05-08 19:04:00,470.8911,470.8911,470.2124,470.4020,1081
2024-05-08 19:05:00,470.3920,470.4419,470.3122,470.4020,31
2024-05-08 19:06:00,470.5417,470.5417,470.2124,470.3920,376
2024-05-08 19:07:00,470.4918,470.5816,470.1924,470.5816,238
2024-05-08 19:08:00,470.2423,470.3920,470.2423,470.3920,2
2024-05-08 19:09:00,470.3920,470.5517,470.2423,470.5517,143
2024-05-08 19:10:00,470.2423,470.5916,470.2423,470.5916,39
2024-05-08 19:11:00,470.3920,470.3920,470.3920,470.3920,3
2024-05-08 19:12:00,470.4918,470.4918,470.4419,470.4419,2
2024-05-08 19:13:00,470.5317,470.5717,470.4319,470.5417,118
2024-05-08 19:14:00,470.1924,470.3421,470.1924,470.3421,3
2024-05-08 19:15:00,470.2922,470.2922,470.2223,470.2223,89
2024-05-08 19:16:00,470.2423,470.2423,470.2423,470.2423,20
2024-05-08 19:17:00,470.2174,470.2922,470.2174,470.2922,144
2024-05-08 19:18:00,470.2423,470.2423,470.1924,470.1924,7
2024-05-08 19:19:00,470.2922,470.3920,470.2922,470.3920,123
2024-05-08 19:20:00,470.3022,470.3920,470.1924,470.3022,58
2024-05-08 19:21:00,470.3222,470.3222,470.1924,470.3222,105
2024-05-08 19:22:00,470.3920,470.3920,470.2124,470.2124,101
2024-05-08 19:23:00,470.3920,470.4918,470.2124,470.4918,195
2024-05-08 19:24:00,470.2423,470.3920,470.1924,470.3920,23
2024-05-08 19:25:00,470.1924,470.5916,470.1924,470.1924,58
2024-05-08 19:26:00,470.4719,470.4918,470.3920,470.4619,81
2024-05-08 19:27:00,470.2623,470.4719,470.1924,470.4719,408
2024-05-08 19:28:00,470.5218,470.5916,470.2024,470.5717,826
2024-05-08 19:29:00,470.4120,470.5617,470.1924,470.3521,451
2024-05-08 19:30:00,470.5517,470.5916,470.3920,470.5816,361
2024-05-08 19:31:00,470.1924,470.5617,470.1924,470.5617,113
2024-05-08 19:32:00,470.5517,470.5517,470.1924,470.1924,4
2024-05-08 19:33:00,470.3920,470.5417,470.3920,470.5417,4
2024-05-08 19:34:00,470.4419,470.5168,470.3521,470.5168,41
2024-05-08 19:35:00,470.4220,470.4220,470.4220,470.4220,10
2024-05-08 19:36:00,470.4918,470.4918,470.3571,470.3571,22
2024-05-08 19:37:00,470.4319,470.4319,470.3571,470.3721,111
2024-05-08 19:38:00,470.3521,470.5218,470.3521,470.5218,41
2024-05-08 19:39:00,470.4818,470.4818,470.4319,470.4419,118
2024-05-08 19:40:00,470.4419,470.4918,470.1924,470.1924,21
2024-05-08 19:41:00,470.4419,470.4419,470.3920,470.3920,4
2024-05-08 19:42:00,470.4419,470.5916,470.1924,470.3920,123
2024-05-08 19:43:00,470.5717,470.5717,470.5717,470.5717,2
2024-05-08 19:44:00,470.5916,470.5916,470.5916,470.5916,2
2024-05-08 19:45:00,470.5717,470.5916,470.3920,470.5916,108
2024-05-08 19:46:00,470.5916,470.5916,470.2922,470.5916,542
2024-05-08 19:47:00,470.5916,470.5916,470.2922,470.4419,185
2024-05-08 19:48:00,470.5916,470.5916,470.4419,470.5118,5
2024-05-08 19:49:00,470.4519,470.5916,470.4519,470.5717,16
2024-05-08 19:50:00,470.5717,470.5916,470.4519,470.5118,1835
2024-05-08 19:51:00,470.3122,470.5916,470.3122,470.5916,508
2024-05-08 19:52:00,470.5916,470.5916,470.4419,470.4419,5
2024-05-08 19:53:00,470.4519,470.5878,470.2922,470.2922,34
2024-05-08 19:54:00,470.5916,470.5916,470.5617,470.5916,1090
2024-05-08 19:55:00,470.5916,470.5916,470.4469,470.5916,4
2024-05-08 19:56:00,470.4918,470.5916,470.4918,470.5916,2304
2024-05-08 19:57:00,470.4519,470.5916,470.3920,470.5916,53
2024-05-08 19:58:00,470.4918,470.5617,470.3920,470.5617,325
2024-05-08 19:59:00,470.5816,470.5916,470.4918,470.4918,695
2024-05-09 04:00:00,469.9429,470.0926,469.6435,469.6435,58
2024-05-09 04:01:00,469.8830,469.8830,469.8830,469.8830,50
2024-05-09 04:02:00,470.4220,470.4220,469.8032,470.3022,101
2024-05-09 04:04:00,469.8630,470.2323,469.8431,470.2323,120
2024-05-09 04:05:00,470.2323,470.2922,470.2323,470.2922,204
2024-05-09 04:06:00,470.3920,470.3920,470.2922,470.3621,116
2024-05-09 04:07:00,469.9529,470.3122,469.9529,470.3122,60
2024-05-09 04:09:00,470.3721,470.4918,470.3222,470.3920,143
2024-05-09 04:10:00,470.4918,470.5916,470.4918,470.5916,38
2024-05-09 04:11:00,470.5916,470.5916,470.5916,470.5916,1
2024-05-09 04:12:00,470.5816,470.5816,470.5816,470.5816,29
2024-05-09 04:14:00,470.4220,470.4220,470.4220,470.4220,2
2024-05-09 04:15:00,470.6515,470.6515,470.1525,470.1525,134
2024-05-09 04:16:00,470.4319,470.4319,470.2024,470.2024,15
2024-05-09 04:17:00,470.0127,470.0926,469.8032,469.8032,482
2024-05-09 04:18:00,469.8531,469.8531,469.8531,469.8531,25
2024-05-09 04:19:00,469.8032,469.8032,469.8032,469.8032,2
2024-05-09 04:20:00,469.8730,469.8930,469.8730,469.8730,33
2024-05-09 04:21:00,469.6435,469.8730,469.6435,469.8730,5
2024-05-09 04:22:00,469.5936,469.6934,469.3640,469.3640,455
2024-05-09 04:23:00,469.6235,469.6235,469.6235,469.6235,3
2024-05-09 04:24:00,469.4339,469.5237,469.4339,469.4339,188
2024-05-09 04:25:00,469.4638,469.4638,469.4638,469.4638,9
2024-05-09 04:26:00,469.4638,469.6235,469.4339,469.4937,455
2024-05-09 04:27:00,469.4339,469.5337,469.4339,469.4937,147
2024-05-09 04:28:00,469.4339,469.4339,469.3341,469.3341,131
2024-05-09 04:29:00,469.3341,469.3341,469.3041,469.3341,51
2024-05-09 04:30:00,469.3540,469.3939,469.2941,469.2941,165
2024-05-09 04:31:00,469.2043,469.2043,469.2043,469.2043,6
2024-05-09 04:32:00,469.2043,469.2143,468.6154,468.6154,799
2024-05-09 04:33:00,468.6753,468.6853,468.5057,468.6853,402
2024-05-09 04:34:00,468.7153,469.0945,468.7153,468.8949,258
2024-05-09 04:36:00,468.8949,468.9748,468.8550,468.9748,20
2024-05-09 04:37:00,468.7751,468.7751,468.7751,468.7751,5
2024-05-09 04:38:00,468.8650,468.9947,468.8650,468.9947,8
2024-05-09 04:39:00,469.0945,469.0945,468.9548,468.9548,57
2024-05-09 04:40:00,469.0945,469.2043,469.0945,469.1943,139
2024-05-09 04:42:00,469.1843,469.1943,469.1843,469.1943,55
2024-05-09 04:43:00,469.0945,469.1045,469.0945,469.1045,11
2024-05-09 04:44:00,469.1444,469.3241,469.1444,469.2642,361
2024-05-09 04:45:00,469.2642,469.2642,469.2642,469.2642,1
2024-05-09 04:46:00,469.3540,469.3540,469.3540,469.3540,2
2024-05-09 04:47:00,469.2642,469.3540,469.2542,469.3540,122
2024-05-09 04:49:00,469.3840,469.3840,469.1045,469.1045,126
2024-05-09 04:50:00,469.0446,469.0446,469.0446,469.0446,34
2024-05-09 04:52:00,469.4538,469.4838,469.4538,469.4838,300
2024-05-09 04:53:00,469.1943,469.1943,469.1444,469.1444,100
2024-05-09 04:57:00,469.1444,469.4339,469.0945,469.4339,29
2024-05-09 05:00:00,469.0945,469.0945,468.8949,468.8949,55
2024-05-09 05:01:00,468.9947,468.9947,468.8949,468.8949,4
2024-05-09 05:02:00,468.8949,469.0546,468.8949,469.0546,6
2024-05-09 05:03:00,469.0546,469.0945,469.0546,469.0945,28
2024-05-09 05:04:00,469.0845,469.0845,469.0845,469.0845,1
2024-05-09 05:05:00,469.0546,469.0546,468.9049,468.9049,190
2024-05-09 05:06:00,468.9448,468.9448,468.9448,468.9448,16
2024-05-09 05:07:00,468.9448,468.9448,468.9448,468.9448,19
2024-05-09 05:08:00,468.8949,468.9448,468.8949,468.8949,44
2024-05-09 05:09:00,468.8949,468.9149,468.7951,468.7951,156
2024-05-09 05:12:00,468.8949,468.8949,468.8949,468.8949,1
2024-05-09 05:13:00,468.8949,468.8949,468.8949,468.8949,7
2024-05-09 05:14:00,468.9847,468.9847,468.9847,468.9847,10
2024-05-09 05:17:00,468.9049,468.9049,468.9049,468.9049,1
2024-05-09 05:18:00,468.9049,468.9049,468.6953,468.6953,910
2024-05-09 05:19:00,468.6953,468.6953,468.5556,468.5556,215
2024-05-09 05:20:00,468.5655,468.5855,468.3160,468.3160,258
2024-05-09 05:21:00,468.4358,468.6154,468.3460,468.3460,125
2024-05-09 05:22:00,468.4358,468.4358,468.3460,468.3460,6
2024-05-09 05:23:00,468.3460,468.3460,468.3460,468.3460,1
2024-05-09 05:24:00,468.3559,468.6653,468.3559,468.6653,35
2024-05-09 05:26:00,468.6653,468.6653,468.6554,468.6554,66
2024-05-09 05:27:00,468.7153,468.7153,468.6953,468.6953,232
2024-05-09 05:28:00,468.6953,468.9847,468.6953,468.9847,81
2024-05-09 05:29:00,468.8949,468.9748,468.6953,468.6953,34
2024-05-09 05:30:00,468.8949,468.8949,468.6953,468.6953,2
2024-05-09 05:31:00,468.7053,469.0546,468.7053,468.9748,112
2024-05-09 05:32:00,468.9648,469.0646,468.8949,469.0646,176
2024-05-09 05:33:00,469.0646,469.0646,469.0646,469.0646,5
2024-05-09 05:35:00,468.7452,468.7452,468.7452,468.7452,1
2024-05-09 05:37:00,468.7951,468.7951,468.7951,468.7951,30
2024-05-09 05:38:00,468.9847,469.0446,468.8350,468.8350,6
2024-05-09 05:39:00,468.9847,468.9847,468.8350,468.8350,5
2024-05-09 05:40:00,469.0346,469.0746,468.8350,469.0746,252
2024-05-09 05:42:00,468.8650,469.0945,468.8650,469.0945,46
2024-05-09 05:43:00,469.1444,469.1744,469.1444,469.1744,5
2024-05-09 05:44:00,469.2043,469.2043,469.1744,469.1744,38
2024-05-09 05:48:00,469.1444,469.1444,469.1145,469.1145,11
2024-05-09 05:49:00,469.1444,469.1744,469.1444,469.1744,114
2024-05-09 05:50:00,469.0945,469.1544,469.0945,469.1444,12
2024-05-09 05:51:00,469.0446,469.1843,469.0047,469.1843,53
2024-05-09 05:53:00,468.9748,469.1943,468.9748,469.1943,36
2024-05-09 05:55:00,469.1644,469.1644,468.9548,468.9548,2
2024-05-09 05:56:00,469.1245,469.1245,469.1245,469.1245,1
2024-05-09 05:57:00,469.0945,469.0945,468.9947,468.9947,2
2024-05-09 05:58:00,469.0746,469.2043,469.0746,469.2043,134
2024-05-09 05:59:00,469.2642,469.2842,469.0945,469.2842,221
2024-05-09 06:02:00,469.2243,469.3141,469.2243,469.3141,423
2024-05-09 06:03:00,469.3041,469.3041,469.3041,469.3041,1
2024-05-09 06:05:00,469.3141,469.3141,469.3141,469.3141,31
2024-05-09 06:06:00,469.3141,469.3141,469.1544,469.1544,25
2024-05-09 06:07:00,469.1544,469.1943,469.1344,469.1344,41
2024-05-09 06:08:00,469.1344,469.1344,469.1045,469.1045,76
2024-05-09 06:09:00,469.1744,469.5037,469.1744,469.5037,115
2024-05-09 06:10:00,469.4838,469.4937,469.4838,469.4937,50
2024-05-09 06:11:00,469.3939,469.3939,469.2043,469.2043,1000
2024-05-09 06:14:00,469.5137,469.5137,469.3241,469.3241,50
2024-05-09 06:15:00,469.4838,469.4838,469.2642,469.2642,8
2024-05-09 06:17:00,469.5237,469.5237,469.3939,469.3939,133
2024-05-09 06:18:00,469.3939,469.3939,469.3640,469.3640,82
2024-05-09 06:20:00,469.5237,469.5237,469.5237,469.5237,2
2024-05-09 06:21:00,469.5137,469.7133,469.5137,469.7133,165
2024-05-09 06:22:00,469.8930,469.8930,469.8930,469.8930,57
2024-05-09 06:23:00,469.8930,469.8930,469.8930,469.8930,59
2024-05-09 06:24:00,469.8830,469.8830,469.8830,469.8830,2
2024-05-09 06:26:00,469.6734,470.0926,469.6734,469.8930,177
2024-05-09 06:27:00,469.9229,469.9229,469.9229,469.9229,20
2024-05-09 06:28:00,469.8930,469.9229,469.8930,469.9229,105
2024-05-09 06:29:00,469.8930,469.8930,469.8930,469.8930,20
2024-05-09 06:31:00,469.8930,469.8930,469.6335,469.6335,57
2024-05-09 06:33:00,469.7832,469.8431,469.7832,469.8431,11
2024-05-09 06:34:00,469.8431,469.8431,469.8431,469.8431,11
2024-05-09 06:36:00,469.8231,469.8231,469.8231,469.8231,110
2024-05-09 06:37:00,469.8930,470.2323,469.8231,469.8231,562
2024-05-09 06:41:00,469.8730,469.8730,469.8730,469.8730,50
2024-05-09 06:42:00,469.8930,469.8930,469.8930,469.8930,10
2024-05-09 06:43:00,469.8930,469.8930,469.8930,469.8930,20
2024-05-09 06:45:00,470.2223,470.2223,470.2223,470.2223,1
2024-05-09 06:48:00,470.0926,470.0926,470.0926,470.0926,6
2024-05-09 06:49:00,470.1126,470.1126,469.9329,469.9329,10
2024-05-09 06:50:00,469.9329,469.9329,469.9329,469.9329,2
2024-05-09 06:51:00,470.2223,470.2223,469.9429,469.9429,51
2024-05-09 06:52:00,470.0926,470.0926,470.0926,470.0926,3
2024-05-09 06:54:00,469.9928,469.9928,469.9928,469.9928,3
2024-05-09 06:55:00,470.0926,470.1126,470.0926,470.0926,75
2024-05-09 06:56:00,470.0926,470.0926,469.9928,469.9928,54
2024-05-09 06:57:00,469.9928,469.9928,469.9429,469.9429,22
2024-05-09 06:58:00,469.9429,469.9429,469.8231,469.8231,493
2024-05-09 06:59:00,469.9928,469.9928,469.8930,469.8930,21
2024-05-09 07:00:00,470.0227,470.4319,469.6335,470.2423,2823
2024-05-09 07:01:00,470.3022,470.3521,470.2024,470.3122,364
2024-05-09 07:02:00,470.3122,470.3122,470.0926,470.0926,1103
2024-05-09 07:03:00,470.0028,470.0028,469.9728,469.9928,19
2024-05-09 07:04:00,469.9728,470.0627,469.9529,470.0627,9
2024-05-09 07:05:00,469.8730,469.9828,469.8730,469.9828,39
