,open_ORCL,high_ORCL,low_ORCL,close_ORCL,volume_ORCL
2024-09-10 08:37:00,151.1254,151.2451,150.7562,151.1553,32240
2024-09-10 08:38:00,151.2152,151.2750,151.1553,151.2052,3994
2024-09-10 08:39:00,151.2850,151.6542,151.2351,151.6542,19479
2024-09-10 08:40:00,151.6542,151.9635,151.2950,151.6542,11133
2024-09-10 08:41:00,151.6342,151.6442,151.3549,151.4047,8008
2024-09-10 08:42:00,151.4047,151.4047,151.2551,151.4047,2131
2024-09-10 08:43:00,151.4047,151.4047,151.2817,151.4047,1464
2024-09-10 08:44:00,151.3948,151.4047,151.1753,151.3349,3331
2024-09-10 08:45:00,151.3549,151.3748,151.3249,151.3349,846
2024-09-10 08:46:00,151.3748,151.4047,151.3349,151.4047,3093
2024-09-10 08:47:00,151.4047,151.4047,151.2052,151.3549,5214
2024-09-10 08:48:00,151.3549,151.4047,151.3249,151.3524,895
2024-09-10 08:49:00,151.3449,151.4008,151.3449,151.3748,346
2024-09-10 08:50:00,151.3748,152.0533,151.3449,151.9236,14009
2024-09-10 08:51:00,151.9236,152.1031,151.8737,151.9036,2859
2024-09-10 08:52:00,151.9036,151.9036,151.7140,151.7340,2344
2024-09-10 08:53:00,151.8038,151.8218,151.4147,151.4147,3241
2024-09-10 08:54:00,151.6242,151.8238,151.5245,151.7440,12306
2024-09-10 08:55:00,151.8038,151.8238,151.6442,151.7340,1887
2024-09-10 08:56:00,151.7340,152.1231,151.6841,152.1231,6715
2024-09-10 08:57:00,152.0932,152.1031,151.8238,151.9236,3057
2024-09-10 08:58:00,151.8936,151.9236,151.6043,151.7041,5328
2024-09-10 08:59:00,151.7440,151.9036,151.6497,151.8038,3188
2024-09-10 09:00:00,151.8038,151.9036,151.6821,151.8038,1680
2024-09-10 09:01:00,151.8437,151.9036,151.6991,151.7739,2842
2024-09-10 09:02:00,151.8437,151.9535,151.7639,151.9535,2363
2024-09-10 09:03:00,151.9435,151.9934,151.7140,151.9435,2115
2024-09-10 09:04:00,151.9535,151.9535,151.8537,151.8637,2230
2024-09-10 09:05:00,151.9435,152.0932,151.8537,152.0233,2170
2024-09-10 09:06:00,152.0533,152.1131,152.0134,152.0233,4430
2024-09-10 09:07:00,152.0433,152.2628,152.0134,152.1191,26619
2024-09-10 09:08:00,152.2229,152.3626,152.1131,152.2468,11227
2024-09-10 09:09:00,152.1630,152.4324,152.1331,152.4025,29537
2024-09-10 09:10:00,152.4324,152.4923,152.1630,152.3366,11995
2024-09-10 09:11:00,152.3027,152.3426,152.1530,152.2029,3011
2024-09-10 09:12:00,152.2229,152.3097,152.1630,152.2927,4992
2024-09-10 09:13:00,152.3027,152.3626,152.2583,152.3027,3013
2024-09-10 09:14:00,152.3526,152.4623,152.2528,152.4025,8619
2024-09-10 09:15:00,152.4025,152.4923,152.4025,152.4878,7271
2024-09-10 09:16:00,152.4324,152.4723,152.4025,152.4025,4766
2024-09-10 09:17:00,152.4224,152.4723,152.1929,152.4424,17852
2024-09-10 09:18:00,152.3925,152.4409,152.2229,152.2628,5075
2024-09-10 09:19:00,152.3526,152.3925,152.2528,152.3027,1671
2024-09-10 09:20:00,152.3127,152.5222,152.2927,152.5022,10845
2024-09-10 09:21:00,152.4923,152.5222,152.3526,152.4524,5376
2024-09-10 09:22:00,152.4823,152.5022,152.4224,152.4324,4589
2024-09-10 09:23:00,152.4324,152.8514,152.4224,152.8315,36843
2024-09-10 09:24:00,152.8315,153.3503,152.3378,153.2106,41163
2024-09-10 09:25:00,153.2106,153.3902,152.8953,153.1907,26494
2024-09-10 09:26:00,153.2006,153.2505,152.6519,152.6619,21579
2024-09-10 09:27:00,152.6719,152.8997,152.6419,152.8980,10955
2024-09-10 09:28:00,152.8514,153.0263,152.6818,152.9512,11111
2024-09-10 09:29:00,153.0111,153.9589,152.6519,153.6496,33598
2024-09-10 09:30:00,153.8791,154.3181,152.7716,153.6297,80487
2024-09-10 09:31:00,153.7494,154.6374,153.6297,154.3581,65733
2024-09-10 09:32:00,154.4777,154.5850,153.9589,154.1385,44366
2024-09-10 09:33:00,154.0188,154.6473,153.6701,154.6274,56499
2024-09-10 09:34:00,154.6374,154.6473,153.9190,154.2682,56635
2024-09-10 09:35:00,154.3580,154.4977,153.6297,154.0886,1079094
2024-09-10 09:36:00,154.0986,155.3058,153.7195,154.8177,845218
2024-09-10 09:37:00,154.6574,156.0940,154.6574,155.9743,448769
2024-09-10 09:38:00,155.8617,156.3834,154.8469,155.1163,443423
2024-09-10 09:39:00,155.1662,156.0741,154.6873,155.9344,298490
2024-09-10 09:40:00,155.9544,157.2514,155.9544,156.9905,479515
2024-09-10 09:41:00,156.9571,157.7203,156.7127,157.7041,414864
2024-09-10 09:42:00,157.6705,158.6083,157.6405,158.2142,686755
2024-09-10 09:43:00,158.1045,158.6183,157.5807,158.6018,386904
2024-09-10 09:44:00,158.6183,159.7951,158.5784,159.5961,786240
2024-09-10 09:45:00,159.6160,160.1548,159.2269,159.7457,543789
2024-09-10 09:46:00,159.7457,159.9552,159.2069,159.3915,331659
2024-09-10 09:47:00,159.3915,159.4664,158.3389,158.3988,429274
2024-09-10 09:48:00,158.3988,159.1970,158.3389,158.8577,257872
2024-09-10 09:49:00,158.7979,159.3267,158.3988,158.7181,405363
2024-09-10 09:50:00,158.6831,158.7480,157.8700,157.9698,417940
2024-09-10 09:51:00,157.9548,158.4886,157.6605,157.6984,425465
2024-09-10 09:52:00,157.6975,158.1394,156.9720,156.9965,299165
2024-09-10 09:53:00,156.9870,157.8482,156.7925,157.6854,414994
2024-09-10 09:54:00,157.6804,158.6283,157.6705,158.5734,447829
2024-09-10 09:55:00,158.5684,158.6183,157.8901,158.0986,143261
2024-09-10 09:56:00,158.1394,158.1693,157.3718,157.8600,151793
2024-09-10 09:57:00,157.8550,157.8753,157.0810,157.1766,145722
2024-09-10 09:58:00,157.1766,157.6405,157.0020,157.5607,155596
2024-09-10 09:59:00,157.5258,157.8401,157.3013,157.4708,121128
2024-09-10 10:00:00,157.4110,157.8100,156.8523,156.8623,345307
2024-09-10 10:01:00,156.8723,157.6106,156.8423,157.1915,194241
2024-09-10 10:02:00,157.1915,157.2912,156.3634,156.4532,419211
2024-09-10 10:03:00,156.3634,156.7925,156.2038,156.6336,203516
2024-09-10 10:04:00,156.6328,156.7027,156.3435,156.5330,120108
2024-09-10 10:05:00,156.5330,157.1216,156.3435,156.5920,204697
2024-09-10 10:06:00,156.6528,156.9421,156.2936,156.7076,248334
2024-09-10 10:07:00,156.7226,157.3212,156.6029,157.3012,166747
2024-09-10 10:08:00,157.3013,157.5008,156.9921,157.0269,118915
2024-09-10 10:09:00,157.0269,157.2315,156.4532,156.6404,144136
2024-09-10 10:10:00,156.6029,156.7326,156.5430,156.6278,103640
2024-09-10 10:11:00,156.5929,156.7226,155.9444,156.1838,252478
2024-09-10 10:12:00,156.1838,156.4433,155.7947,156.2936,124822
2024-09-10 10:13:00,156.2537,156.7194,155.9743,156.6528,127488
2024-09-10 10:14:00,156.6528,156.7027,156.4732,156.5979,102484
2024-09-10 10:15:00,156.6228,156.6927,156.2238,156.3934,98967
2024-09-10 10:16:00,156.3784,156.7326,156.2337,156.5450,186994
2024-09-10 10:17:00,156.5031,156.6927,156.3335,156.5330,233274
2024-09-10 10:18:00,156.4832,156.5013,155.8945,155.9145,240574
2024-09-10 10:19:00,155.9344,156.2536,155.8945,155.9344,84649
2024-09-10 10:20:00,155.9294,156.4133,155.8446,156.3634,87162
2024-09-10 10:21:00,156.4118,156.8623,156.0442,156.2337,166265
2024-09-10 10:22:00,156.1439,156.1938,155.3657,156.0536,283055
2024-09-10 10:23:00,156.1140,157.2813,155.9843,157.1117,188574
2024-09-10 10:24:00,157.1117,157.5906,157.0121,157.4659,184834
2024-09-10 10:25:00,157.4659,157.9598,157.3811,157.9498,209083
2024-09-10 10:26:00,157.9448,158.4886,157.8999,158.2042,250563
2024-09-10 10:27:00,158.2292,158.3090,157.8492,157.9049,170731
2024-09-10 10:28:00,157.9049,158.1294,157.6904,157.8800,132180
2024-09-10 10:29:00,157.8500,158.2791,157.6505,158.0695,90184
2024-09-10 10:30:00,158.0296,158.1893,157.5407,157.5407,103726
2024-09-10 10:31:00,157.5657,157.8401,157.4910,157.7842,78716
2024-09-10 10:32:00,157.8051,157.8400,157.3861,157.3861,86487
2024-09-10 10:33:00,157.3861,157.4909,156.9122,156.9720,118197
2024-09-10 10:34:00,156.9522,157.1716,156.9122,157.0120,97980
2024-09-10 10:35:00,157.0070,157.2913,156.9700,157.1816,120785
2024-09-10 10:36:00,157.1417,157.2015,156.9122,157.0219,100122
2024-09-10 10:37:00,157.0219,157.1566,156.9521,157.0617,54540
2024-09-10 10:38:00,157.0006,157.1716,156.5430,156.7026,133669
2024-09-10 10:39:00,156.6528,156.8822,156.5380,156.7376,129895
2024-09-10 10:40:00,156.7376,156.8922,156.5533,156.7974,68787
2024-09-10 10:41:00,156.8224,157.0519,156.7326,156.9814,119076
2024-09-10 10:42:00,156.9571,157.1417,156.8524,157.0469,78882
2024-09-10 10:43:00,157.0219,157.0718,156.8625,156.9720,56190
2024-09-10 10:44:00,156.9970,157.0212,156.8523,156.9321,47580
2024-09-10 10:45:00,156.9122,157.0718,156.7974,156.9621,109193
2024-09-10 10:46:00,156.9920,157.1417,156.9022,156.9932,45245
2024-09-10 10:47:00,156.9720,157.1417,156.8764,157.1357,58668
2024-09-10 10:48:00,157.1317,157.1417,156.9321,156.9621,69957
2024-09-10 10:49:00,156.9820,157.1117,156.8423,157.0120,77148
2024-09-10 10:50:00,157.0169,157.1216,156.7825,156.8683,103301
2024-09-10 10:51:00,156.8723,156.8723,156.2637,156.7426,176179
2024-09-10 10:52:00,156.8024,156.9421,156.6030,156.6030,90382
2024-09-10 10:53:00,156.6727,156.8531,156.4433,156.7126,204576
2024-09-10 10:54:00,156.7007,156.8523,156.5181,156.5430,86157
2024-09-10 10:55:00,156.5181,156.6826,156.4832,156.5430,74569
2024-09-10 10:56:00,156.5131,156.6428,156.4633,156.5680,39132
2024-09-10 10:57:00,156.5730,156.7824,156.5231,156.7525,51552
2024-09-10 10:58:00,156.7226,156.8921,156.6928,156.8224,68597
2024-09-10 10:59:00,156.8423,156.9920,156.7326,156.9022,120887
2024-09-10 11:00:00,156.9222,156.9321,156.3036,156.3634,85835
2024-09-10 11:01:00,156.3458,156.5131,156.3235,156.4150,60987
2024-09-10 11:02:00,156.4482,156.6964,156.1539,156.5231,69738
2024-09-10 11:03:00,156.5466,156.6129,156.2936,156.3634,39766
2024-09-10 11:04:00,156.3335,156.3933,155.9544,156.1938,88294
2024-09-10 11:05:00,156.1789,156.3634,156.0342,156.2658,113457
2024-09-10 11:06:00,156.2337,156.3934,156.0841,156.1340,71612
2024-09-10 11:07:00,156.1290,156.1938,156.0641,156.1838,66346
2024-09-10 11:08:00,156.1739,156.1838,156.0043,156.1438,47190
2024-09-10 11:09:00,156.1340,156.3229,156.0541,156.2387,84374
2024-09-10 11:10:00,156.2362,156.3934,156.2038,156.2957,59893
2024-09-10 11:11:00,156.2737,156.3434,156.2138,156.3335,41441
2024-09-10 11:12:00,156.3435,156.3435,156.0641,156.1639,83842
2024-09-10 11:13:00,156.1190,156.1639,155.8945,155.9693,79422
2024-09-10 11:14:00,155.9344,155.9826,155.7249,155.7748,74112
2024-09-10 11:15:00,155.7399,156.0043,155.7349,155.8745,83042
2024-09-10 11:16:00,155.8696,155.9743,155.7849,155.9294,43272
2024-09-10 11:17:00,155.9294,156.1439,155.8945,156.1140,53540
2024-09-10 11:18:00,156.1439,156.1439,156.0043,156.1082,37993
2024-09-10 11:19:00,156.1040,156.1140,155.8248,155.8845,70350
2024-09-10 11:20:00,155.8745,155.8945,155.6850,155.7423,69928
2024-09-10 11:21:00,155.7498,155.8147,155.6650,155.7099,57477
2024-09-10 11:22:00,155.6950,155.7249,155.4755,155.5353,78811
2024-09-10 11:23:00,155.5353,155.6750,155.5155,155.5884,56559
2024-09-10 11:24:00,155.5902,155.8147,155.5902,155.7819,62047
2024-09-10 11:25:00,155.7848,156.3933,155.7748,156.1938,110728
2024-09-10 11:26:00,156.1938,156.3335,156.1439,156.2632,61800
2024-09-10 11:27:00,156.2487,156.3934,156.1140,156.2587,58897
2024-09-10 11:28:00,156.2437,156.4133,156.0741,156.2537,57696
2024-09-10 11:29:00,156.2437,156.2437,156.0741,156.1639,43287
2024-09-10 11:30:00,156.2038,156.2736,156.0940,156.2736,29198
2024-09-10 11:31:00,156.2637,156.6428,156.2637,156.3036,137418
2024-09-10 11:32:00,156.3984,156.6727,156.3350,156.5729,67695
2024-09-10 11:33:00,156.5730,156.7326,156.4532,156.6228,40250
2024-09-10 11:34:00,156.6228,156.7027,156.5730,156.6727,53396
2024-09-10 11:35:00,156.6777,156.7925,156.5231,156.7725,34574
2024-09-10 11:36:00,156.7925,156.8324,156.6228,156.7226,45813
2024-09-10 11:37:00,156.6727,156.7326,156.5929,156.6726,33091
2024-09-10 11:38:00,156.6528,156.7126,156.6129,156.6727,30746
2024-09-10 11:39:00,156.6521,156.7376,156.5530,156.6030,36527
2024-09-10 11:40:00,156.6328,156.6428,156.4033,156.5829,29459
2024-09-10 11:41:00,156.6029,156.6428,156.4931,156.6079,28497
2024-09-10 11:42:00,156.6079,156.6428,156.4931,156.5480,45253
2024-09-10 11:43:00,156.5480,156.6079,156.4733,156.5027,26060
2024-09-10 11:44:00,156.4832,156.6428,156.4433,156.6428,39480
2024-09-10 11:45:00,156.6228,156.6428,156.2337,156.3197,45301
2024-09-10 11:46:00,156.3634,156.5131,156.3435,156.4333,28454
2024-09-10 11:47:00,156.4532,156.5630,156.4433,156.5530,29720
2024-09-10 11:48:00,156.5231,156.6428,156.4931,156.5032,28406
2024-09-10 11:49:00,156.5480,156.5730,156.4632,156.5329,28620
2024-09-10 11:50:00,156.5031,156.5081,156.2538,156.3086,55854
2024-09-10 11:51:00,156.3086,156.4432,156.1639,156.4033,53702
2024-09-10 11:52:00,156.3634,156.4233,156.1539,156.2487,49996
2024-09-10 11:53:00,156.2537,156.3135,156.1040,156.1764,53507
2024-09-10 11:54:00,156.1938,156.2437,155.9743,156.0940,31985
2024-09-10 11:55:00,156.1240,156.2034,156.0442,156.0791,46839
2024-09-10 11:56:00,156.0791,156.2038,155.8845,156.1739,54795
2024-09-10 11:57:00,156.1938,156.5630,156.1739,156.5330,34062
2024-09-10 11:58:00,156.5629,156.5630,156.3235,156.4033,48754
2024-09-10 11:59:00,156.3834,156.4033,156.2736,156.3734,24238
2024-09-10 12:00:00,156.3535,156.3535,155.8945,156.0292,60033
2024-09-10 12:01:00,156.0412,156.5031,156.0043,156.5031,43435
2024-09-10 12:02:00,156.4532,156.5031,156.1439,156.2836,19677
2024-09-10 12:03:00,156.2786,156.6628,156.2736,156.6528,64071
2024-09-10 12:04:00,156.6426,156.6528,156.3335,156.4333,58666
2024-09-10 12:05:00,156.3734,156.4931,156.2637,156.3855,29025
2024-09-10 12:06:00,156.3834,156.4033,156.2287,156.3734,25224
2024-09-10 12:07:00,156.3923,156.5131,156.2437,156.3684,33817
2024-09-10 12:08:00,156.3684,156.5131,156.3435,156.4333,27155
2024-09-10 12:09:00,156.4532,156.5031,156.3734,156.4632,23952
2024-09-10 12:10:00,156.4383,156.4732,156.3634,156.4539,23709
2024-09-10 12:11:00,156.4283,156.6428,156.3934,156.6029,34913
2024-09-10 12:12:00,156.5730,156.6029,156.4387,156.4981,26061
2024-09-10 12:13:00,156.4931,156.5105,156.2936,156.3335,31032
2024-09-10 12:14:00,156.3335,156.3734,156.0442,156.0741,88103
2024-09-10 12:15:00,156.1040,156.2637,156.0642,156.2051,73399
2024-09-10 12:16:00,156.2305,156.3335,156.1040,156.3335,104040
2024-09-10 12:17:00,156.3334,156.4233,156.2637,156.3535,80068
2024-09-10 12:18:00,156.3628,156.6328,156.3086,156.5231,88477
2024-09-10 12:19:00,156.5231,157.0319,156.4931,156.9772,133473
2024-09-10 12:20:00,157.0319,157.0419,156.9223,156.9493,86592
2024-09-10 12:21:00,156.9621,157.2215,156.9621,157.0718,132303
2024-09-10 12:22:00,157.0618,157.1915,157.0120,157.1915,63751
2024-09-10 12:23:00,157.1666,157.1915,156.9920,157.1217,67713
2024-09-10 12:24:00,157.1167,157.1915,157.0219,157.1716,43220
2024-09-10 12:25:00,157.1766,157.1816,156.8374,156.8374,49647
2024-09-10 12:26:00,156.8025,156.8720,156.5929,156.6528,47689
2024-09-10 12:27:00,156.6677,156.7226,156.5530,156.6528,27652
2024-09-10 12:28:00,156.6726,156.6726,156.3435,156.4476,43608
2024-09-10 12:29:00,156.4433,156.5530,156.4433,156.5131,22521
2024-09-10 12:30:00,156.4832,156.4832,156.2138,156.3634,64817
2024-09-10 12:31:00,156.3634,156.4333,156.0442,156.0609,38832
2024-09-10 12:32:00,156.0909,156.1639,155.9743,156.0143,46894
2024-09-10 12:33:00,156.0541,156.1639,156.0142,156.0940,29158
2024-09-10 12:34:00,156.0940,156.1240,155.7947,155.8795,46527
2024-09-10 12:35:00,155.8795,155.9918,155.7947,155.8745,41800
2024-09-10 12:36:00,155.9044,156.0891,155.7648,156.0891,57832
2024-09-10 12:37:00,156.0245,156.1040,155.9045,155.9145,42086
2024-09-10 12:38:00,155.8795,156.0541,155.8446,156.0541,37790
2024-09-10 12:39:00,156.0392,156.0741,155.8949,155.9693,31456
2024-09-10 12:40:00,155.9743,156.3335,155.9743,156.2736,43285
2024-09-10 12:41:00,156.2736,156.3535,155.9943,156.0242,43106
2024-09-10 12:42:00,156.0242,156.0740,155.8496,155.8546,27267
2024-09-10 12:43:00,155.8546,155.8745,155.3058,155.3408,80954
2024-09-10 12:44:00,155.3568,155.4954,155.1961,155.3258,59003
2024-09-10 12:45:00,155.3158,155.4854,155.1662,155.4355,56623
2024-09-10 12:46:00,155.4306,155.4954,155.2659,155.3757,34638
2024-09-10 12:47:00,155.4156,155.7149,155.4156,155.6650,37282
2024-09-10 12:48:00,155.7049,155.8346,155.5453,155.7299,34531
2024-09-10 12:49:00,155.7748,155.9244,155.7349,155.8097,30946
2024-09-10 12:50:00,155.7748,155.8546,155.6900,155.8197,47000
2024-09-10 12:51:00,155.8446,156.0242,155.7848,155.8147,37883
2024-09-10 12:52:00,155.8047,155.9145,155.7748,155.8895,19036
2024-09-10 12:53:00,155.8715,155.9943,155.8147,155.9544,54025
2024-09-10 12:54:00,155.9643,156.0740,155.9444,156.0242,19402
2024-09-10 12:55:00,156.0043,156.0142,155.7050,155.7448,44535
2024-09-10 12:56:00,155.7498,155.7498,155.6052,155.6451,30718
2024-09-10 12:57:00,155.6596,155.6750,155.4355,155.4555,26165
2024-09-10 12:58:00,155.4256,155.5253,155.3657,155.4804,47493
2024-09-10 12:59:00,155.4655,155.5253,155.3458,155.4755,39499
2024-09-10 13:00:00,155.4854,155.4953,155.3557,155.3907,33753
2024-09-10 13:01:00,155.3657,155.6201,155.3657,155.4954,46299
2024-09-10 13:02:00,155.6051,155.7349,155.4954,155.6336,27609
2024-09-10 13:03:00,155.6102,155.7049,155.5852,155.6052,18507
2024-09-10 13:04:00,155.6151,155.7049,155.5253,155.5653,26210
2024-09-10 13:05:00,155.5470,155.6012,155.4655,155.5852,25339
2024-09-10 13:06:00,155.5952,155.6949,155.5852,155.6949,27352
2024-09-10 13:07:00,155.6950,155.8047,155.5752,155.7923,39756
2024-09-10 13:08:00,155.8047,155.8147,155.6850,155.7748,32394
2024-09-10 13:09:00,155.7748,155.8546,155.7149,155.7498,25432
2024-09-10 13:10:00,155.7498,155.8346,155.6351,155.8047,50642
2024-09-10 13:11:00,155.8247,156.2238,155.8197,156.0142,62583
2024-09-10 13:12:00,156.0342,156.0392,155.9045,155.9643,24643
2024-09-10 13:13:00,155.9344,155.9643,155.7448,155.7648,31266
2024-09-10 13:14:00,155.7598,155.7598,155.5653,155.6750,42127
2024-09-10 13:15:00,155.6600,155.6750,155.4954,155.5902,39001
2024-09-10 13:16:00,155.5902,155.7748,155.5752,155.6251,26623
2024-09-10 13:17:00,155.5852,155.6850,155.5553,155.6053,32543
2024-09-10 13:18:00,155.6351,155.7249,155.5453,155.6750,27722
2024-09-10 13:19:00,155.6750,155.7448,155.5952,155.7447,29945
2024-09-10 13:20:00,155.7099,155.8745,155.7074,155.8346,31385
2024-09-10 13:21:00,155.8147,155.8845,155.7250,155.7648,29961
2024-09-10 13:22:00,155.7548,155.7748,155.6251,155.6675,24624
2024-09-10 13:23:00,155.6550,155.7801,155.6550,155.7049,14544
2024-09-10 13:24:00,155.7199,155.8429,155.6950,155.7250,25968
2024-09-10 13:25:00,155.7946,155.7946,155.6750,155.6950,23221
2024-09-10 13:26:00,155.6900,155.7748,155.5453,155.7648,61946
2024-09-10 13:27:00,155.8146,155.8146,155.6351,155.6351,16885
2024-09-10 13:28:00,155.6451,155.7748,155.6451,155.7548,14457
2024-09-10 13:29:00,155.7548,155.7848,155.6089,155.6550,36381
2024-09-10 13:30:00,155.6351,155.6650,155.4755,155.6451,37150
2024-09-10 13:31:00,155.6151,155.7648,155.6151,155.7149,25407
2024-09-10 13:32:00,155.7049,155.7947,155.6550,155.7748,13283
2024-09-10 13:33:00,155.7548,155.7548,155.5752,155.5752,16655
2024-09-10 13:34:00,155.6072,155.6351,155.3557,155.4598,33597
2024-09-10 13:35:00,155.4655,155.5653,155.4256,155.5453,36482
2024-09-10 13:36:00,155.5453,155.6750,155.5453,155.6736,32415
2024-09-10 13:37:00,155.6550,155.7249,155.6301,155.7149,22199
2024-09-10 13:38:00,155.7149,155.8247,155.6850,155.7249,23889
2024-09-10 13:39:00,155.7249,155.7748,155.6650,155.7299,19144
2024-09-10 13:40:00,155.7748,155.7848,155.5154,155.6351,28174
2024-09-10 13:41:00,155.6351,155.6950,155.6052,155.6550,32359
2024-09-10 13:42:00,155.6351,155.7349,155.6151,155.6351,27677
2024-09-10 13:43:00,155.6600,155.6950,155.4755,155.4985,37489
2024-09-10 13:44:00,155.5252,155.5852,155.4657,155.5154,32795
2024-09-10 13:45:00,155.5353,155.6052,155.3258,155.3557,51325
2024-09-10 13:46:00,155.3258,155.3857,155.1761,155.2061,38098
2024-09-10 13:47:00,155.1961,155.2111,154.8968,155.0963,93803
2024-09-10 13:48:00,155.1063,155.1462,154.9886,155.0065,30962
2024-09-10 13:49:00,154.9766,155.0464,154.8668,154.8868,53970
2024-09-10 13:50:00,154.8968,154.9068,154.8269,154.8469,65089
2024-09-10 13:51:00,154.8269,154.9865,154.8269,154.9666,44267
2024-09-10 13:52:00,154.9865,154.9865,154.5675,154.6485,107089
2024-09-10 13:53:00,154.6922,154.8170,154.6374,154.7072,62070
2024-09-10 13:54:00,154.7072,154.8668,154.6074,154.6972,49222
2024-09-10 13:55:00,154.6972,154.8079,154.6174,154.6473,41208
2024-09-10 13:56:00,154.6473,154.7339,154.4678,154.6274,59072
2024-09-10 13:57:00,154.6573,154.7471,154.5676,154.5676,63482
2024-09-10 13:58:00,154.5675,154.7470,154.4679,154.7222,43284
2024-09-10 13:59:00,154.7222,154.8866,154.7222,154.7970,34395
2024-09-10 14:00:00,154.8219,154.8369,154.6473,154.6673,30353
2024-09-10 14:01:00,154.6573,155.0065,154.5376,155.0065,54610
2024-09-10 14:02:00,155.0004,155.3258,154.9167,155.3258,103821
2024-09-10 14:03:00,155.3358,155.4854,155.2260,155.2283,52300
2024-09-10 14:04:00,155.2360,155.4355,155.2360,155.3458,45510
2024-09-10 14:05:00,155.3358,155.4214,155.3058,155.3458,26147
2024-09-10 14:06:00,155.3058,155.3767,155.1662,155.2659,22050
2024-09-10 14:07:00,155.2460,155.4655,155.1562,155.4655,37985
2024-09-10 14:08:00,155.4405,155.5453,155.3757,155.5452,37111
2024-09-10 14:09:00,155.4970,155.5852,155.3258,155.3657,128601
2024-09-10 14:10:00,155.3557,155.4454,155.2460,155.3557,19588
2024-09-10 14:11:00,155.3009,155.3358,155.1412,155.1662,20492
2024-09-10 14:12:00,155.1263,155.1961,155.0564,155.1562,22779
2024-09-10 14:13:00,155.1562,155.1761,154.8469,155.0664,26859
2024-09-10 14:14:00,155.0664,155.1328,154.9767,155.0265,26449
2024-09-10 14:15:00,155.0265,155.1961,154.9967,155.1561,16479
2024-09-10 14:16:00,155.1213,155.2259,155.1163,155.1213,15090
2024-09-10 14:17:00,155.1213,155.1961,155.0764,155.1562,24373
2024-09-10 14:18:00,155.1412,155.3557,155.0365,155.1712,47327
2024-09-10 14:19:00,155.1967,155.2360,155.1562,155.2360,12895
2024-09-10 14:20:00,155.1961,155.2360,155.1063,155.1512,19067
2024-09-10 14:21:00,155.1462,155.2659,155.1263,155.1721,20522
2024-09-10 14:22:00,155.1662,155.1961,155.0977,155.1458,23336
2024-09-10 14:23:00,155.1362,155.1861,155.1163,155.1362,23369
2024-09-10 14:24:00,155.1362,155.1362,155.0764,155.1208,32917
2024-09-10 14:25:00,155.1362,155.1362,154.9566,154.9966,38867
2024-09-10 14:26:00,155.0165,155.0165,154.8070,154.8070,68432
2024-09-10 14:27:00,154.8630,154.9266,154.7571,154.8768,32795
2024-09-10 14:28:00,154.8369,154.9267,154.6773,154.7601,48461
2024-09-10 14:29:00,154.7970,154.7970,154.6873,154.7072,14950
2024-09-10 14:30:00,154.6972,154.7970,154.6673,154.7842,47819
2024-09-10 14:31:00,154.7795,154.8742,154.7571,154.8319,37448
2024-09-10 14:32:00,154.8170,154.8269,154.5178,154.6274,58734
2024-09-10 14:33:00,154.6274,154.7047,154.5775,154.6473,44813
2024-09-10 14:34:00,154.6573,155.0464,154.5576,155.0115,48738
2024-09-10 14:35:00,155.0563,155.2360,154.9667,155.0664,48744
2024-09-10 14:36:00,155.1063,155.1362,154.6473,154.6573,49551
2024-09-10 14:37:00,154.6473,154.8968,154.6074,154.7870,36492
2024-09-10 14:38:00,154.8075,154.8170,154.6473,154.6573,22040
2024-09-10 14:39:00,154.6573,154.7671,154.6474,154.7173,34626
2024-09-10 14:40:00,154.7771,154.8968,154.7471,154.8868,36353
2024-09-10 14:41:00,154.8868,154.9167,154.7571,154.8070,27329
2024-09-10 14:42:00,154.8070,154.8469,154.6274,154.6773,26309
2024-09-10 14:43:00,154.6773,154.6972,154.5775,154.6972,32221
2024-09-10 14:44:00,154.7022,155.5952,154.6873,155.2759,96501
2024-09-10 14:45:00,155.3308,155.3857,155.2061,155.2560,30139
2024-09-10 14:46:00,155.2659,155.2759,155.0863,155.2160,38121
2024-09-10 14:47:00,155.2360,155.2859,155.1562,155.2858,28013
2024-09-10 14:48:00,155.2759,155.2959,155.1163,155.1761,27713
2024-09-10 14:49:00,155.1412,155.1562,155.0664,155.1113,16770
2024-09-10 14:50:00,155.1113,155.1362,154.8968,154.8980,28946
2024-09-10 14:51:00,154.9217,155.0764,154.8668,155.0764,40134
2024-09-10 14:52:00,155.0464,155.0764,155.0065,155.0414,17750
2024-09-10 14:53:00,155.0320,155.0963,154.9167,154.9517,29697
2024-09-10 14:54:00,154.9517,154.9666,154.8379,154.9467,43112
2024-09-10 14:55:00,154.9766,155.0252,154.9314,154.9866,20010
2024-09-10 14:56:00,154.9645,155.1162,154.9268,155.0963,25172
2024-09-10 14:57:00,155.1013,155.1662,154.9966,155.0365,45933
2024-09-10 14:58:00,155.0315,155.1362,155.0265,155.0665,19862
2024-09-10 14:59:00,155.0664,155.1861,155.0664,155.1164,22228
2024-09-10 15:00:00,155.1562,155.2759,155.0564,155.2759,19772
2024-09-10 15:01:00,155.2560,155.3556,155.2160,155.3358,27041
2024-09-10 15:02:00,155.3058,155.3657,155.2061,155.3657,27704
2024-09-10 15:03:00,155.3757,155.5259,155.3757,155.4854,34533
