,open_GS,high_GS,low_GS,close_GS,volume_GS
2024-04-15 07:29:00,395.2478,397.0165,395.2478,396.2359,1522
2024-04-15 07:30:00,396.2359,397.6884,395.7517,397.6884,5308
2024-04-15 07:31:00,397.6193,399.4473,397.4118,398.7754,3395
2024-04-15 07:32:00,398.6074,399.3979,397.5303,397.5303,4345
2024-04-15 07:33:00,397.4315,397.7873,396.9770,397.4711,2857
2024-04-15 07:34:00,397.7181,398.1035,397.4019,397.6193,990
2024-04-15 07:35:00,397.8663,398.2121,397.7181,398.2121,745
2024-04-15 07:36:00,398.1232,398.6963,398.1232,398.1627,1321
2024-04-15 07:37:00,398.3505,398.3505,397.8169,397.9651,1077
2024-04-15 07:38:00,397.8169,398.1133,397.4711,397.9651,2064
2024-04-15 07:39:00,397.9651,398.4098,397.9651,398.2121,535
2024-04-15 07:40:00,398.1035,398.2121,397.7181,398.2023,628
2024-04-15 07:41:00,397.9256,398.2121,397.9256,398.0936,357
2024-04-15 07:42:00,397.9750,398.0540,397.9750,398.0540,35
2024-04-15 07:43:00,397.9750,397.9750,397.9750,397.9750,102
2024-04-15 07:44:00,397.9651,398.1133,397.8367,398.0145,336
2024-04-15 07:45:00,397.8465,398.7062,397.8465,398.7062,1910
2024-04-15 07:46:00,398.7359,399.0520,398.4691,398.9137,305
2024-04-15 07:47:00,399.0520,399.2398,398.7655,399.0026,4277
2024-04-15 07:48:00,399.0026,399.2003,398.7457,399.0817,436
2024-04-15 07:49:00,399.2003,399.2003,399.0026,399.0026,298
2024-04-15 07:50:00,399.0817,399.2003,398.8643,399.1015,492
2024-04-15 07:51:00,398.9730,398.9730,398.8445,398.9730,15
2024-04-15 07:52:00,399.2003,399.2003,399.0026,399.1509,314
2024-04-15 07:53:00,399.1410,399.1410,398.9434,398.9532,292
2024-04-15 07:54:00,398.9137,399.2003,398.7161,399.2003,229
2024-04-15 07:55:00,399.2596,399.2596,398.5086,398.5086,4875
2024-04-15 07:56:00,398.5086,398.9532,398.5086,398.9532,663
2024-04-15 07:57:00,398.9038,398.9038,398.9038,398.9038,93
2024-04-15 07:58:00,398.7062,398.8841,398.7062,398.8841,90
2024-04-15 07:59:00,398.7062,398.8050,398.6766,398.8050,55
2024-04-15 08:00:00,383.3904,399.6647,382.4022,399.1736,26872
2024-04-15 08:01:00,399.0372,399.2003,398.7062,398.8149,671
2024-04-15 08:02:00,397.7184,398.7951,384.8627,384.8627,2641
2024-04-15 08:03:00,398.4592,399.6647,398.4592,399.3287,1168
2024-04-15 08:04:00,399.4275,399.8524,399.2003,399.5955,1955
2024-04-15 08:05:00,398.7062,400.4848,384.6650,400.4848,5476
2024-04-15 08:06:00,400.4157,400.4848,399.7437,400.1884,2435
2024-04-15 08:07:00,400.2971,400.6824,399.2991,400.6824,4166
2024-04-15 08:08:00,399.8920,400.6824,399.7042,400.1884,710
2024-04-15 08:09:00,400.6824,400.6824,399.7931,399.7931,195
2024-04-15 08:10:00,400.1884,400.1884,399.6943,399.7141,281
2024-04-15 08:11:00,400.1884,400.4157,399.8789,400.4157,1221
2024-04-15 08:12:00,400.4157,400.4947,399.9117,400.2081,449
2024-04-15 08:13:00,400.0896,400.4947,400.0896,400.0896,19
2024-04-15 08:14:00,400.1884,400.8900,400.1884,400.8405,2834
2024-04-15 08:15:00,400.8109,401.1172,400.4848,401.1172,1439
2024-04-15 08:16:00,400.7417,401.1666,400.0896,400.0896,6486
2024-04-15 08:17:00,400.2576,400.6824,400.1983,400.6149,79
2024-04-15 08:18:00,400.6627,400.6824,400.1983,400.2049,208
2024-04-15 08:19:00,400.2378,400.5125,400.1983,400.2872,361
2024-04-15 08:20:00,400.1884,400.6824,400.1884,400.4354,3728
2024-04-15 08:21:00,400.6824,400.6824,400.1983,400.4354,1157
2024-04-15 08:22:00,400.1884,400.6726,400.1884,400.1983,294
2024-04-15 08:23:00,400.2971,400.2971,400.0204,400.0896,613
2024-04-15 08:24:00,400.0896,400.1884,399.8228,400.0797,178
2024-04-15 08:25:00,400.1884,400.1884,399.4178,400.1291,170
2024-04-15 08:26:00,400.1390,400.1390,399.4177,400.0797,141
2024-04-15 08:27:00,399.9710,400.2872,399.5560,400.2872,1853
2024-04-15 08:28:00,400.2872,400.2872,399.5639,400.1884,745
2024-04-15 08:29:00,399.7042,399.7042,399.6943,399.6943,27
2024-04-15 08:30:00,399.7141,399.7141,399.2991,399.2991,1388
2024-04-15 08:31:00,399.6252,400.1884,399.2003,400.0737,768
2024-04-15 08:32:00,394.3190,400.0896,394.3190,399.7042,281
2024-04-15 08:33:00,399.7042,399.8524,399.2991,399.8524,427
2024-04-15 08:34:00,399.3979,400.1884,399.3979,400.1291,264
2024-04-15 08:35:00,400.1884,400.3860,400.1192,400.3860,646
2024-04-15 08:36:00,400.1983,400.6824,399.5955,400.6726,492
2024-04-15 08:37:00,400.6726,400.6726,400.3070,400.6726,27
2024-04-15 08:38:00,400.1884,400.4354,400.1884,400.4354,19
2024-04-15 08:39:00,400.4255,400.6726,400.1884,400.6726,319
2024-04-15 08:40:00,400.6726,400.6726,400.5145,400.6726,15
2024-04-15 08:41:00,400.2576,400.6824,400.1884,400.1884,727
2024-04-15 08:42:00,400.6726,400.6726,399.9414,400.2378,60
2024-04-15 08:43:00,400.5145,400.6824,399.9414,400.1884,78
2024-04-15 08:44:00,400.6726,400.6726,400.5046,400.6726,128
2024-04-15 08:45:00,400.5836,400.6726,400.4354,400.6726,162
2024-04-15 08:46:00,400.3761,400.4354,400.3366,400.3366,50
2024-04-15 08:47:00,400.4354,401.1765,400.4354,400.9986,5439
2024-04-15 08:48:00,400.7813,401.4631,400.3860,400.8801,5036
2024-04-15 08:49:00,401.0481,401.4729,400.4354,400.6824,852
2024-04-15 08:50:00,400.6824,401.1567,400.4354,400.9888,321
2024-04-15 08:51:00,400.7813,401.4532,400.4453,401.4532,1225
2024-04-15 08:52:00,400.6824,401.4532,400.5342,400.9789,5217
2024-04-15 08:53:00,401.1271,401.1271,400.3860,400.7319,103
2024-04-15 08:54:00,400.3959,401.1271,400.2576,400.6824,5234
2024-04-15 08:55:00,400.8504,401.1172,400.2576,400.3662,5576
2024-04-15 08:56:00,400.5243,400.7714,400.2576,400.2576,524
2024-04-15 08:57:00,400.3465,400.3465,399.2003,399.3584,2990
2024-04-15 08:58:00,398.7062,400.0817,398.7062,400.0706,161
2024-04-15 08:59:00,399.2003,399.6943,399.2003,399.4374,81
2024-04-15 09:00:00,399.4374,400.0698,399.2497,400.0599,360
2024-04-15 09:01:00,399.6844,400.0698,399.3287,399.3979,107
2024-04-15 09:02:00,399.4868,399.9908,399.2497,399.5362,264
2024-04-15 09:03:00,399.5362,399.6943,399.2497,399.5362,160
2024-04-15 09:04:00,399.2596,399.4177,398.8544,399.0619,2917
2024-04-15 09:05:00,399.0619,399.1509,398.8445,399.0224,200
2024-04-15 09:06:00,398.7062,399.1015,398.7062,398.8544,170
2024-04-15 09:07:00,398.9730,399.2003,398.7062,398.7635,5451
2024-04-15 09:08:00,398.9532,399.6943,398.7635,399.6943,2176
2024-04-15 09:09:00,399.6844,399.6943,399.2003,399.6943,1894
2024-04-15 09:10:00,399.6943,400.1884,399.2003,400.0599,885
2024-04-15 09:11:00,399.9173,400.1785,399.6943,399.6943,800
2024-04-15 09:12:00,399.6252,400.0402,399.4967,399.9414,261
2024-04-15 09:13:00,399.5030,399.9117,399.4967,399.8920,365
2024-04-15 09:14:00,400.0402,400.0402,399.4967,399.6844,379
2024-04-15 09:15:00,400.0310,400.1884,399.6943,400.1884,2960
2024-04-15 09:16:00,400.0105,400.1874,399.8920,400.1711,302
2024-04-15 09:17:00,400.1785,400.1884,399.5263,400.1884,178
2024-04-15 09:18:00,400.1884,400.5145,399.6943,400.1884,1046
2024-04-15 09:19:00,400.1884,400.6824,400.1884,400.1884,135
2024-04-15 09:20:00,400.1884,401.1765,400.1884,400.6745,2964
2024-04-15 09:21:00,401.2852,402.2338,401.1765,401.8682,3597
2024-04-15 09:22:00,402.4611,403.0836,401.3741,402.1646,7114
2024-04-15 09:23:00,401.7694,402.5994,401.5471,402.5203,2434
2024-04-15 09:24:00,402.1844,402.2140,400.1884,400.5836,5209
2024-04-15 09:25:00,400.3465,401.1765,400.3366,401.0777,2623
2024-04-15 09:26:00,400.7813,402.1646,400.7121,401.6706,2528
2024-04-15 09:27:00,402.1646,402.1646,400.5342,401.1765,3258
2024-04-15 09:28:00,401.9374,401.9769,401.1765,401.6706,1353
2024-04-15 09:29:00,401.5619,402.7377,401.1765,402.6587,3763
2024-04-15 09:30:00,402.1646,407.6003,401.2753,407.0015,218082
2024-04-15 09:31:00,407.1843,407.9599,405.5045,406.8088,114679
2024-04-15 09:32:00,406.8187,407.5400,404.9808,406.2159,74641
2024-04-15 09:33:00,406.2159,407.2930,405.7219,406.9353,65240
2024-04-15 09:34:00,406.8384,407.0361,404.3088,404.7239,62804
2024-04-15 09:35:00,405.2772,407.0855,404.7239,406.1962,55575
2024-04-15 09:36:00,406.2673,406.3048,404.2594,404.5361,39096
2024-04-15 09:37:00,404.3088,405.3167,403.9136,404.4027,73764
2024-04-15 09:38:00,404.5262,405.6230,403.9432,404.9808,44464
2024-04-15 09:39:00,404.9462,405.0796,404.0421,404.5262,28070
2024-04-15 09:40:00,404.5262,404.6448,403.8741,403.9432,29579
2024-04-15 09:41:00,404.0519,404.2054,402.4451,403.2614,57056
2024-04-15 09:42:00,403.2911,403.9037,402.9749,403.1824,34899
2024-04-15 09:43:00,402.9749,403.8840,402.6587,403.6073,38672
2024-04-15 09:44:00,403.6326,404.1089,402.3524,402.5895,23765
2024-04-15 09:45:00,402.5302,403.1310,402.2734,403.0158,24542
2024-04-15 09:46:00,402.8274,404.5460,402.8274,404.1639,29057
2024-04-15 09:47:00,404.4589,405.3665,404.1013,404.4472,40156
2024-04-15 09:48:00,404.0915,404.6547,403.3278,403.9531,20638
2024-04-15 09:49:00,403.7259,404.5114,403.4887,403.8494,15305
2024-04-15 09:50:00,403.7753,404.4373,403.5875,403.7851,17347
2024-04-15 09:51:00,403.6468,403.8444,401.9374,401.9374,32382
2024-04-15 09:52:00,401.9176,402.5607,401.9176,402.1646,22589
2024-04-15 09:53:00,402.2190,402.8045,401.9176,402.6439,17914
2024-04-15 09:54:00,402.6439,404.1309,402.5006,403.6468,13620
2024-04-15 09:55:00,403.5776,403.7753,402.9551,403.1305,17583
2024-04-15 09:56:00,403.1132,403.4146,402.7377,402.9749,21848
2024-04-15 09:57:00,402.8464,403.7851,402.6587,403.7259,17106
2024-04-15 09:58:00,403.7753,403.7753,402.0856,402.4440,20512
2024-04-15 09:59:00,402.3968,403.3306,401.8188,402.4314,29120
2024-04-15 10:00:00,402.5698,402.5698,401.6014,402.1449,23990
2024-04-15 10:01:00,402.1844,403.0539,401.7526,402.5599,21751
2024-04-15 10:02:00,402.7170,402.9591,402.2437,402.5945,28138
2024-04-15 10:03:00,402.5698,402.7377,402.0757,402.1794,18504
2024-04-15 10:04:00,402.1794,402.6230,402.1054,402.1202,31946
2024-04-15 10:05:00,402.2190,402.5221,401.7397,402.5221,18956
2024-04-15 10:06:00,402.4611,402.4611,401.7694,401.7793,10955
2024-04-15 10:07:00,401.7496,401.9227,400.4453,400.8307,45779
2024-04-15 10:08:00,400.8542,401.0422,399.8030,400.4058,30145
2024-04-15 10:09:00,400.6330,401.2314,400.5342,400.6726,14971
2024-04-15 10:10:00,400.6923,400.7516,398.8742,399.0175,35443
2024-04-15 10:11:00,399.1751,400.4354,398.9335,399.7635,30558
2024-04-15 10:12:00,399.7536,401.1699,399.7536,400.6528,14902
2024-04-15 10:13:00,400.9295,401.4827,400.6528,400.9245,18824
2024-04-15 10:14:00,400.9295,401.0823,400.4848,400.6577,11548
2024-04-15 10:15:00,400.7813,401.4355,400.0402,401.2160,15156
2024-04-15 10:16:00,401.2160,401.2160,400.6034,400.6232,16120
2024-04-15 10:17:00,400.6607,400.9789,400.2477,400.7220,7366
2024-04-15 10:18:00,400.8158,401.4532,400.7319,401.3186,10655
2024-04-15 10:19:00,401.2457,401.4630,400.9295,401.3882,16342
2024-04-15 10:20:00,401.3544,401.4235,400.7911,400.9295,17345
2024-04-15 10:21:00,400.8455,401.0480,399.5506,399.8920,19848
2024-04-15 10:22:00,399.7635,400.4731,399.5263,400.3366,16960
2024-04-15 10:23:00,400.3514,400.3514,399.4177,399.9611,15813
2024-04-15 10:24:00,399.8969,399.9809,399.2003,399.3386,9391
2024-04-15 10:25:00,399.2003,399.3633,398.4098,398.4098,25079
2024-04-15 10:26:00,398.4098,399.0817,397.9651,398.4198,35724
2024-04-15 10:27:00,398.8248,399.2116,398.3307,398.4493,8988
2024-04-15 10:28:00,398.4938,398.8247,398.2220,398.4987,10117
2024-04-15 10:29:00,398.5778,398.6886,398.0937,398.5480,13681
2024-04-15 10:30:00,398.3307,399.4868,398.3011,399.3584,13066
2024-04-15 10:31:00,399.4275,400.3069,399.4275,400.2636,16491
2024-04-15 10:32:00,400.1390,400.6429,399.4275,399.4769,30985
2024-04-15 10:33:00,399.4473,399.7437,398.4197,398.9038,17348
2024-04-15 10:34:00,398.9631,399.8376,398.9631,399.0273,14896
2024-04-15 10:35:00,399.1509,399.8030,398.8939,399.4621,12514
2024-04-15 10:36:00,399.4473,400.0599,399.2003,399.9512,10952
2024-04-15 10:37:00,400.0402,400.2588,399.3287,399.3287,13943
2024-04-15 10:38:00,399.2200,399.6449,398.8347,399.0422,16357
2024-04-15 10:39:00,398.9236,399.0817,398.2517,398.5007,15809
2024-04-15 10:40:00,398.4888,398.8445,397.9750,398.2566,27449
2024-04-15 10:41:00,398.2270,398.6766,398.0540,398.4987,28338
2024-04-15 10:42:00,398.4197,399.1113,398.4098,398.8347,15312
2024-04-15 10:43:00,398.8728,398.9730,398.4098,398.6173,10893
2024-04-15 10:44:00,398.6272,399.4769,398.4592,398.9730,15258
2024-04-15 10:45:00,399.1410,399.3979,398.2023,398.6667,22568
2024-04-15 10:46:00,398.4098,398.5836,398.3406,398.5086,2838
2024-04-15 10:47:00,398.4987,398.6568,398.0985,398.5481,11052
2024-04-15 10:48:00,398.4295,399.0817,398.3110,398.8939,11797
2024-04-15 10:49:00,399.0619,399.7931,398.9236,399.4473,21229
2024-04-15 10:50:00,399.2101,399.3090,398.7655,398.8742,11910
2024-04-15 10:51:00,398.9730,399.1113,398.5086,398.8050,8857
2024-04-15 10:52:00,398.6864,398.8198,398.2121,398.5333,18839
2024-04-15 10:53:00,398.5333,398.7359,397.2240,397.6292,17789
2024-04-15 10:54:00,397.7873,397.9058,397.5896,397.8120,10257
2024-04-15 10:55:00,397.6786,398.0342,397.5007,397.7378,13652
2024-04-15 10:56:00,397.5402,398.6210,397.5402,398.3900,9499
2024-04-15 10:57:00,398.4691,399.0817,398.4691,398.9038,21101
2024-04-15 10:58:00,398.9137,399.0422,398.2023,398.6370,15498
2024-04-15 10:59:00,398.6074,398.9038,398.3604,398.6519,12247
2024-04-15 11:00:00,398.5283,398.5283,398.0639,398.0886,7667
2024-04-15 11:01:00,398.0422,398.1726,397.6292,397.6292,13075
2024-04-15 11:02:00,397.5896,397.6983,396.9572,397.3673,14624
2024-04-15 11:03:00,397.2298,397.4315,396.5620,397.2240,32380
2024-04-15 11:04:00,397.1894,397.4463,396.9968,396.9968,12185
2024-04-15 11:05:00,397.1302,397.4340,396.7300,397.4340,12781
2024-04-15 11:06:00,397.2438,397.8268,397.1253,397.5254,11525
2024-04-15 11:07:00,397.4588,398.1035,397.3821,398.1035,13860
2024-04-15 11:08:00,398.1035,398.1627,397.6094,397.7378,12567
2024-04-15 11:09:00,397.8021,397.9157,397.5501,397.8515,3612
2024-04-15 11:10:00,397.8465,398.6074,397.6983,398.3801,10178
2024-04-15 11:11:00,398.3110,398.3702,397.9422,398.2615,11523
2024-04-15 11:12:00,397.9454,398.1924,397.8367,398.1405,3765
2024-04-15 11:13:00,398.2517,398.2615,397.4316,398.0639,17899
2024-04-15 11:14:00,397.8564,398.2220,397.7774,398.2220,3184
2024-04-15 11:15:00,397.9157,402.8267,397.5205,397.7932,4864
2024-04-15 11:16:00,397.7428,397.9651,397.6588,397.6588,6636
2024-04-15 11:17:00,397.6440,397.6440,396.9276,397.0560,11291
2024-04-15 11:18:00,397.1647,397.4513,396.9277,397.3525,6089
2024-04-15 11:19:00,397.3228,397.4414,397.0511,397.0511,3141
2024-04-15 11:20:00,397.2141,397.2141,396.5027,396.8782,13932
2024-04-15 11:21:00,396.9770,396.9770,396.4829,396.8337,16178
2024-04-15 11:22:00,396.8683,397.0690,396.8288,396.8288,2313
2024-04-15 11:23:00,396.7102,396.7228,396.3347,396.4731,6058
2024-04-15 11:24:00,396.3545,396.9078,396.3150,396.7255,7784
2024-04-15 11:25:00,396.7596,397.0758,396.6312,396.8090,14449
2024-04-15 11:26:00,396.8782,396.8782,396.4237,396.5669,8353
2024-04-15 11:27:00,396.7003,397.7181,396.7003,397.7181,12705
2024-04-15 11:28:00,397.7148,398.2418,397.5600,397.6489,9756
2024-04-15 11:29:00,397.5501,398.0343,397.5501,397.8762,2677
2024-04-15 11:30:00,398.0195,398.9335,398.0195,398.7805,17303
2024-04-15 11:31:00,398.7704,398.7704,397.6884,398.2121,8051
2024-04-15 11:32:00,398.2813,398.5580,398.1627,398.3406,7102
2024-04-15 11:33:00,398.3208,399.0026,398.2319,398.7951,10123
2024-04-15 11:34:00,399.0224,399.1395,398.5481,398.6074,14081
2024-04-15 11:35:00,398.5778,399.1212,398.5382,398.9637,9064
2024-04-15 11:36:00,398.9038,398.9038,398.3455,398.4740,9153
2024-04-15 11:37:00,398.6963,399.1410,398.6963,399.1410,6365
2024-04-15 11:38:00,399.2200,399.3880,399.0422,399.0866,6180
2024-04-15 11:39:00,399.0866,399.2991,399.0520,399.1509,6571
2024-04-15 11:40:00,399.2694,399.4473,399.1706,399.4473,6769
2024-04-15 11:41:00,399.5659,399.5659,399.0818,399.2151,9841
2024-04-15 11:42:00,399.2200,399.4226,399.2003,399.3781,4938
2024-04-15 11:43:00,399.2102,399.5659,399.2102,399.3341,10060
2024-04-15 11:44:00,399.5711,399.5955,399.4275,399.5758,4149
2024-04-15 11:45:00,399.4572,399.7239,399.1015,399.7239,11457
2024-04-15 11:46:00,399.6253,399.7201,399.3732,399.5170,6052
2024-04-15 11:47:00,399.5362,399.5955,399.5066,399.5659,6002
2024-04-15 11:48:00,399.4572,399.4572,399.0125,399.4522,8936
2024-04-15 11:49:00,399.4374,399.6054,399.3387,399.5609,6546
2024-04-15 11:50:00,399.5609,399.6168,399.3591,399.5510,3836
2024-04-15 11:51:00,399.6942,399.6942,399.5560,399.5955,1938
2024-04-15 11:52:00,399.6943,400.3455,399.6943,400.0797,16852
2024-04-15 11:53:00,400.0846,400.2971,400.0402,400.2279,5080
2024-04-15 11:54:00,400.2872,400.2971,399.9809,400.0896,8906
2024-04-15 11:55:00,399.9414,399.9661,399.3682,399.6054,17511
2024-04-15 11:56:00,399.6548,399.9382,399.1212,399.1212,10806
2024-04-15 11:57:00,399.1509,399.3880,398.5185,398.5283,6206
2024-04-15 11:58:00,398.7013,399.2656,398.7013,399.2003,6502
2024-04-15 11:59:00,399.0422,399.0718,398.9038,399.0619,7089
2024-04-15 12:00:00,398.9829,399.2329,398.3505,399.2329,11422
2024-04-15 12:01:00,399.1113,399.2793,398.9532,398.9532,3551
2024-04-15 12:02:00,399.1015,399.1015,398.7606,398.9187,1307
2024-04-15 12:03:00,399.1410,399.6647,399.1410,399.5303,12726
2024-04-15 12:04:00,399.3682,399.3682,398.8050,399.2596,8072
2024-04-15 12:05:00,399.2200,399.2991,399.0422,399.0471,2155
2024-04-15 12:06:00,399.1904,399.2497,398.7803,398.8742,4659
2024-04-15 12:07:00,398.7260,398.8021,398.5382,398.6212,10982
2024-04-15 12:08:00,398.6074,398.7655,398.4789,398.5764,8044
2024-04-15 12:09:00,398.4592,398.4789,398.2220,398.2220,4103
2024-04-15 12:10:00,398.0540,398.0540,397.6736,397.7774,7458
2024-04-15 12:11:00,397.8761,397.8761,397.5155,397.8554,9684
2024-04-15 12:12:00,397.8663,398.0638,397.4859,397.4859,25579
2024-04-15 12:13:00,397.5353,397.9256,397.5353,397.6736,17324
2024-04-15 12:14:00,397.7675,398.8347,397.6687,398.6766,61122
2024-04-15 12:15:00,398.4295,398.7414,398.4295,398.5432,16452
2024-04-15 12:16:00,398.7217,399.0131,398.3505,398.6617,19167
2024-04-15 12:17:00,398.7161,398.9335,398.7062,398.7807,7763
2024-04-15 12:18:00,398.6963,398.6963,398.0392,398.1627,7632
2024-04-15 12:19:00,398.1627,398.3702,398.1627,398.3702,6781
2024-04-15 12:20:00,398.3604,398.8939,398.3307,398.8868,16182
2024-04-15 12:21:00,398.8939,399.2298,398.5679,398.7453,15471
2024-04-15 12:22:00,398.8347,398.8939,398.4098,398.4098,10884
2024-04-15 12:23:00,398.6272,398.7694,398.6272,398.6746,4420
2024-04-15 12:24:00,398.5975,398.5975,398.1430,398.2319,10293
2024-04-15 12:25:00,398.1998,398.1998,397.9997,398.1232,2063
2024-04-15 12:26:00,397.9157,398.1354,397.6687,397.9157,15672
2024-04-15 12:27:00,397.8169,397.8169,397.0758,397.6119,16643
2024-04-15 12:28:00,397.6489,398.0738,397.6489,398.0738,5935
2024-04-15 12:29:00,397.9305,398.2121,397.8269,398.0540,17272
2024-04-15 12:30:00,397.7181,397.7774,397.0857,397.0857,5986
2024-04-15 12:31:00,397.2240,397.6192,397.2240,397.4809,5742
2024-04-15 12:32:00,397.4315,397.6754,397.2636,397.6754,3616
2024-04-15 12:33:00,397.4019,397.5649,397.4019,397.5205,2483
2024-04-15 12:34:00,397.4066,397.4066,397.0165,397.2388,4533
2024-04-15 12:35:00,397.2833,397.5303,397.2833,397.3624,10973
2024-04-15 12:36:00,397.3673,397.3673,396.7695,396.9918,6524
2024-04-15 12:37:00,396.6904,397.0956,396.6904,396.9671,4973
2024-04-15 12:38:00,397.0363,397.0363,396.4731,396.8288,8148
2024-04-15 12:39:00,396.7300,396.7300,396.4780,396.5768,2893
2024-04-15 12:40:00,396.7101,396.9572,396.7101,396.7893,3674
2024-04-15 12:41:00,396.7102,397.1880,396.7102,396.9474,6165
2024-04-15 12:42:00,396.9375,397.0789,396.3649,396.4829,5819
2024-04-15 12:43:00,396.4632,396.5205,396.4434,396.5027,4294
2024-04-15 12:44:00,396.2458,396.6509,396.2458,396.6509,6128
2024-04-15 12:45:00,396.4237,396.6414,396.4138,396.6015,4429
2024-04-15 12:46:00,396.3871,396.5561,396.3347,396.3989,4455
2024-04-15 12:47:00,396.5620,396.8989,396.4681,396.7053,4262
2024-04-15 12:48:00,396.6806,397.0758,396.6707,397.0725,4508
2024-04-15 12:49:00,396.9572,396.9572,396.5240,396.8683,4135
2024-04-15 12:50:00,396.9227,397.2537,396.9227,397.2191,5875
2024-04-15 12:51:00,397.2240,397.2240,397.0857,397.0857,862
2024-04-15 12:52:00,397.1796,397.1796,396.7003,396.9375,6007
2024-04-15 12:53:00,397.0066,397.2734,396.9968,397.2734,2251
2024-04-15 12:54:00,397.4513,397.7082,397.2339,397.7082,3534
2024-04-15 12:55:00,397.5402,397.5402,397.4315,397.4651,1542
2024-04-15 12:56:00,397.5503,397.6645,397.4068,397.5452,4275
2024-04-15 12:57:00,397.6687,397.8268,397.5600,397.8268,4711
2024-04-15 12:58:00,397.7724,397.8663,397.6884,397.8663,4846
2024-04-15 12:59:00,397.7873,398.0935,397.7743,397.8663,4178
2024-04-15 13:00:00,397.8070,397.8367,397.1647,397.2636,9624
2024-04-15 13:01:00,397.2043,397.2738,397.0462,397.0462,6226
2024-04-15 13:02:00,397.0758,397.3164,397.0165,397.2142,4266
2024-04-15 13:03:00,397.2043,397.2043,396.8634,397.0363,4603
2024-04-15 13:04:00,396.9869,397.3228,396.9424,397.2932,3500
2024-04-15 13:05:00,397.2240,397.4808,397.2043,397.3624,2476
2024-04-15 13:06:00,397.3650,397.5995,397.3650,397.5995,2852
2024-04-15 13:07:00,397.5699,397.8136,397.4908,397.8136,2792
2024-04-15 13:08:00,397.8367,398.5185,397.8070,398.3307,9662
2024-04-15 13:09:00,398.1183,398.2045,397.9157,398.0491,11773
2024-04-15 13:10:00,397.8367,397.8367,397.3228,397.4315,6962
2024-04-15 13:11:00,397.5303,397.5995,397.0066,397.4019,9657
2024-04-15 13:12:00,397.2339,397.4217,397.1173,397.3130,5197
2024-04-15 13:13:00,397.1845,397.1845,396.7300,396.7349,2967
2024-04-15 13:14:00,396.7596,396.8881,396.7102,396.8288,2816
2024-04-15 13:15:00,396.7103,396.9255,396.5422,396.5422,3683
2024-04-15 13:16:00,396.6964,396.7893,396.5323,396.6814,6995
2024-04-15 13:17:00,396.5620,396.7151,396.5620,396.6386,3067
2024-04-15 13:18:00,396.6509,396.6919,395.9197,395.9543,6176
